group_name,run_id,run_directory,source_file,relative_path,category,extension,size_bytes,line_count,modified_time_iso,sha256
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/__pycache__/analysis_chapter7_baseline_collision.cpython-312.pyc,__pycache__/analysis_chapter7_baseline_collision.cpython-312.pyc,other,.pyc,28093,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/__pycache__/analysis_chapter7_baseline_collision_verified.cpython-311.pyc,__pycache__/analysis_chapter7_baseline_collision_verified.cpython-311.pyc,other,.pyc,62324,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/__pycache__/analysis_chapter7_baseline_collision_verified.cpython-312.pyc,__pycache__/analysis_chapter7_baseline_collision_verified.cpython-312.pyc,other,.pyc,53168,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/__pycache__/analysis_fusion_gap_recovery_1131.cpython-312.pyc,__pycache__/analysis_fusion_gap_recovery_1131.cpython-312.pyc,other,.pyc,12513,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/__pycache__/diagnose_202607271131_vs_202607271206.cpython-311.pyc,__pycache__/diagnose_202607271131_vs_202607271206.cpython-311.pyc,other,.pyc,15067,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/__pycache__/diagnose_202607271131_vs_202607271206.cpython-312.pyc,__pycache__/diagnose_202607271131_vs_202607271206.cpython-312.pyc,other,.pyc,13623,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/__pycache__/diagnose_202607271131_vs_202607271211.cpython-312.pyc,__pycache__/diagnose_202607271131_vs_202607271211.cpython-312.pyc,other,.pyc,13623,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/analysis_actual_chapter3.py,analysis_actual_chapter3.py,existing_analysis_script,.py,8840,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/analysis_actual_chapter4_safety.py,analysis_actual_chapter4_safety.py,existing_analysis_script,.py,12860,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/analysis_chapter3_stderr.log,analysis_chapter3_stderr.log,other,.log,0,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/analysis_chapter3_stdout.log,analysis_chapter3_stdout.log,other,.log,12368,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/analysis_chapter4_safety_stdout.log,analysis_chapter4_safety_stdout.log,other,.log,10869,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/analysis_chapter5_figures.py,analysis_chapter5_figures.py,existing_analysis_script,.py,25801,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/analysis_chapter6_figures.py,analysis_chapter6_figures.py,existing_analysis_script,.py,26267,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/analysis_chapter7_acceleration_first2s.py,analysis_chapter7_acceleration_first2s.py,existing_analysis_script,.py,10111,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/analysis_chapter7_baseline_collision.py,analysis_chapter7_baseline_collision.py,existing_analysis_script,.py,23727,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/analysis_chapter7_baseline_collision_verified.py,analysis_chapter7_baseline_collision_verified.py,existing_analysis_script,.py,49335,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/analysis_fusion_gap_recovery_1131.py,analysis_fusion_gap_recovery_1131.py,existing_analysis_script,.py,11834,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/analysis_results/chapter3_group_observed_summary.csv,analysis_results/chapter3_group_observed_summary.csv,other,.csv,2436,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/analysis_results/chapter3_observed_description.json,analysis_results/chapter3_observed_description.json,other,.json,121,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/analysis_results/chapter3_run_observed_metrics.csv,analysis_results/chapter3_run_observed_metrics.csv,other,.csv,6343,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/analysis_results/chapter4_group_observed_safety_summary.csv,analysis_results/chapter4_group_observed_safety_summary.csv,other,.csv,1713,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/analysis_results/chapter4_observed_safety_audit.json,analysis_results/chapter4_observed_safety_audit.json,other,.json,268,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/analysis_results/chapter4_run_observed_safety_margins.csv,analysis_results/chapter4_run_observed_safety_margins.csv,other,.csv,6261,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/analysis_results/chapter5_fusion_gap_recovery_1131.json,analysis_results/chapter5_fusion_gap_recovery_1131.json,other,.json,5053,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/analysis_results/chapter7_acceleration_first2s_observed.csv,analysis_results/chapter7_acceleration_first2s_observed.csv,other,.csv,2753,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/analysis_results/chapter7_baseline_collision_metrics.csv,analysis_results/chapter7_baseline_collision_metrics.csv,other,.csv,2756,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/analysis_results/chapter7_baseline_collision_summary.json,analysis_results/chapter7_baseline_collision_summary.json,other,.json,3623,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/analysis_results/chapter7_draft_figures/chapter7_draft_latency_distance.png,analysis_results/chapter7_draft_figures/chapter7_draft_latency_distance.png,existing_figure,.png,163160,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/analysis_results/chapter7_draft_figures/chapter7_draft_st.png,analysis_results/chapter7_draft_figures/chapter7_draft_st.png,existing_figure,.png,260782,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/analysis_results/chapter7_draft_figures/chapter7_draft_vt.png,analysis_results/chapter7_draft_figures/chapter7_draft_vt.png,existing_figure,.png,299201,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/analysis_results/chapter7_verified_acceleration_summary.csv,analysis_results/chapter7_verified_acceleration_summary.csv,other,.csv,4016,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/analysis_results/chapter7_verified_counterfactual_model.csv,analysis_results/chapter7_verified_counterfactual_model.csv,other,.csv,1630,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/analysis_results/chapter7_verified_data_audit.csv,analysis_results/chapter7_verified_data_audit.csv,other,.csv,7852,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/analysis_results/chapter7_verified_figures/chapter7_verified_acceleration.png,analysis_results/chapter7_verified_figures/chapter7_verified_acceleration.png,existing_figure,.png,311575,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/analysis_results/chapter7_verified_figures/chapter7_verified_acceleration_first2s.png,analysis_results/chapter7_verified_figures/chapter7_verified_acceleration_first2s.png,existing_figure,.png,336548,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/analysis_results/chapter7_verified_figures/chapter7_verified_latency_distance.png,analysis_results/chapter7_verified_figures/chapter7_verified_latency_distance.png,existing_figure,.png,166168,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/analysis_results/chapter7_verified_figures/chapter7_verified_recovery_model.png,analysis_results/chapter7_verified_figures/chapter7_verified_recovery_model.png,existing_figure,.png,132590,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/analysis_results/chapter7_verified_figures/chapter7_verified_st.png,analysis_results/chapter7_verified_figures/chapter7_verified_st.png,existing_figure,.png,230748,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/analysis_results/chapter7_verified_figures/chapter7_verified_vt.png,analysis_results/chapter7_verified_figures/chapter7_verified_vt.png,existing_figure,.png,305060,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/analysis_results/chapter7_verified_observed_metrics.csv,analysis_results/chapter7_verified_observed_metrics.csv,other,.csv,4338,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/analysis_results/chapter7_verified_source_provenance.csv,analysis_results/chapter7_verified_source_provenance.csv,other,.csv,1904,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/analysis_results/chapter7_verified_summary.json,analysis_results/chapter7_verified_summary.json,other,.json,31295,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/diagnose_1131_vs_1206.json,diagnose_1131_vs_1206.json,other,.json,10592,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/diagnose_202607271131_vs_202607271211.py,diagnose_202607271131_vs_202607271211.py,existing_analysis_script,.py,10024,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/figures/chapter5_distance_budget.png,figures/chapter5_distance_budget.png,existing_figure,.png,108432,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/figures/chapter5_explicit_latency.png,figures/chapter5_explicit_latency.png,existing_figure,.png,128209,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/figures/chapter5_fusion_continuity.png,figures/chapter5_fusion_continuity.png,existing_figure,.png,142008,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/figures/chapter5_speed_after_t2.png,figures/chapter5_speed_after_t2.png,existing_figure,.png,168305,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/figures/chapter5_st_overlay.png,figures/chapter5_st_overlay.png,existing_figure,.png,239405,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/figures/chapter6_distance_budget.png,figures/chapter6_distance_budget.png,existing_figure,.png,109700,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/figures/chapter6_explicit_latency.png,figures/chapter6_explicit_latency.png,existing_figure,.png,130825,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/figures/chapter6_fusion_freshness.png,figures/chapter6_fusion_freshness.png,existing_figure,.png,145874,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/figures/chapter6_speed_after_t2.png,figures/chapter6_speed_after_t2.png,existing_figure,.png,167361,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/figures/chapter6_st_overlay.png,figures/chapter6_st_overlay.png,existing_figure,.png,205543,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/figures/chapter7_acceleration_first2s.png,figures/chapter7_acceleration_first2s.png,existing_figure,.png,336548,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/figures/chapter7_latency_distance.png,figures/chapter7_latency_distance.png,existing_figure,.png,166168,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/figures/chapter7_recovery_model.png,figures/chapter7_recovery_model.png,existing_figure,.png,132590,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/figures/chapter7_st.png,figures/chapter7_st.png,existing_figure,.png,230748,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/figures/chapter7_vt.png,figures/chapter7_vt.png,existing_figure,.png,305060,-1,NOT_RECOMPUTED,SKIPPED
experiment_root,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/第二次车速隐形Deadline实验分析报告.md,第二次车速隐形Deadline实验分析报告.md,documentation,.md,83133,-1,NOT_RECOMPUTED,SKIPPED
