control_seq,control_time,planning_seq_used,planning_pub_time,planning_lidar_timestamp,planning_data_age_at_control_ms,planning_reuse_count,throttle,brake,steering
9741,1788414543.789172411,557,1788414543.766868830,1788414543531070390,258.101940,10,22.393794881,0.000000000,-5.296332868
9742,1788414543.798998117,557,1788414543.766868830,1788414543531070390,267.927647,10,22.390357645,0.000000000,-5.296455067
9743,1788414543.809004784,557,1788414543.766868830,1788414543531070390,277.934313,10,22.981755709,0.000000000,-5.297239131
9744,1788414543.819177151,557,1788414543.766868830,1788414543531070390,288.106680,10,22.980113302,0.000000000,-5.298103296
9745,1788414543.829148769,557,1788414543.766868830,1788414543531070390,298.078299,10,23.573306195,0.000000000,-5.298780329
9746,1788414543.839200735,557,1788414543.766868830,1788414543531070390,308.130264,10,22.934461416,0.000000000,-5.298455222
9747,1788414543.849158287,557,1788414543.766868830,1788414543531070390,318.087816,10,0.000000000,14.500000000,-5.294871666
9748,1788414543.859273195,557,1788414543.766868830,1788414543531070390,328.202724,10,0.000000000,14.500000000,-5.287238470
9749,1788414543.869146824,557,1788414543.766868830,1788414543531070390,338.076353,10,21.145455365,0.000000000,-5.278423258
9750,1788414543.879448175,558,1788414543.875407219,1788414543631145056,248.303175,10,21.127976924,0.000000000,-5.271253699
9751,1788414543.889091253,558,1788414543.875407219,1788414543631145056,257.946253,10,21.715637105,0.000000000,-5.266399535
9752,1788414543.898980618,558,1788414543.875407219,1788414543631145056,267.835617,10,21.710411711,0.000000000,-5.263660875
9753,1788414543.909115076,558,1788414543.875407219,1788414543631145056,277.970076,10,22.299866720,0.000000000,-5.262520146
9754,1788414543.919110060,558,1788414543.875407219,1788414543631145056,287.965059,10,22.296436155,0.000000000,-5.262348992
9755,1788414543.929135799,558,1788414543.875407219,1788414543631145056,297.990799,10,22.887685992,0.000000000,-5.262632844
9756,1788414543.939425468,558,1788414543.875407219,1788414543631145056,308.280468,10,22.407527143,0.000000000,-5.262476200
9757,1788414543.949571609,558,1788414543.875407219,1788414543631145056,318.426609,10,0.000000000,14.500000000,-5.260859362
9758,1788414543.959160566,558,1788414543.875407219,1788414543631145056,328.015566,10,0.000000000,14.500000000,-5.258092549
9759,1788414543.969072342,558,1788414543.875407219,1788414543631145056,337.927341,10,0.000000000,14.500000000,-5.255354163
9760,1788414543.979037523,559,1788414543.975646973,1788414543731908869,247.128725,9,0.000000000,14.500000000,-5.253374674
9761,1788414543.988706112,559,1788414543.975646973,1788414543731908869,256.797314,9,21.190298007,0.000000000,-5.252315918
9762,1788414543.998883247,559,1788414543.975646973,1788414543731908869,266.974449,9,21.183731167,0.000000000,-5.251964756
9763,1788414544.008896828,559,1788414543.975646973,1788414543731908869,276.988029,9,21.771566471,0.000000000,-5.252003544
9764,1788414544.018985271,559,1788414543.975646973,1788414543731908869,287.076473,9,21.766793372,0.000000000,-5.252197793
9765,1788414544.028892279,559,1788414543.975646973,1788414543731908869,296.983480,9,22.356422417,0.000000000,-5.252408276
9766,1788414544.038880825,559,1788414543.975646973,1788414543731908869,306.972027,9,22.010356439,0.000000000,-5.252177142
9767,1788414544.048965931,559,1788414543.975646973,1788414543731908869,317.057133,9,0.000000000,14.500000000,-5.270808511
9768,1788414544.058817863,559,1788414543.975646973,1788414543731908869,326.909065,9,0.000000000,14.500000000,-5.331838102
9769,1788414544.068975449,560,1788414544.064752102,1788414543831266097,237.709284,10,0.000000000,14.500000000,-5.415147920
9770,1788414544.078749895,560,1788414544.064752102,1788414543831266097,247.483730,10,0.000000000,14.500000000,-5.486858328
9771,1788414544.088751316,560,1788414544.064752102,1788414543831266097,257.485151,10,0.000000000,14.500000000,-5.535434860
9772,1788414544.099217415,560,1788414544.064752102,1788414543831266097,267.951250,10,0.000000000,14.500000000,-5.561771221
9773,1788414544.108942509,560,1788414544.064752102,1788414543831266097,277.676344,10,21.360831982,0.000000000,-5.571936764
9774,1788414544.118761301,560,1788414544.064752102,1788414543831266097,287.495136,10,21.355093524,0.000000000,-5.572643039
9775,1788414544.128944397,560,1788414544.064752102,1788414543831266097,297.678232,10,21.943553992,0.000000000,-5.569156759
9776,1788414544.138895273,560,1788414544.064752102,1788414543831266097,307.629108,10,21.679526699,0.000000000,-5.564439001
9777,1788414544.149152756,560,1788414544.064752102,1788414543831266097,317.886591,10,0.000000000,14.500000000,-5.554484611
9778,1788414544.158890963,560,1788414544.064752102,1788414543831266097,327.624798,10,0.000000000,14.500000000,-5.534049347
9779,1788414544.169087648,561,1788414544.161870480,1788414543932081102,237.006426,9,0.000000000,14.500000000,-5.509302538
9780,1788414544.178916931,561,1788414544.161870480,1788414543932081102,246.835709,9,0.000000000,14.500000000,-5.489330423
9781,1788414544.188802242,561,1788414544.161870480,1788414543932081102,256.721020,9,0.000000000,14.500000000,-5.476629177
9782,1788414544.202820778,561,1788414544.161870480,1788414543932081102,270.739555,9,0.000000000,14.500000000,-5.470261349
9783,1788414544.208640337,561,1788414544.161870480,1788414543932081102,276.559114,9,21.021655188,0.000000000,-5.468208896
9784,1788414544.218695641,561,1788414544.161870480,1788414543932081102,286.614418,9,21.015181090,0.000000000,-5.468511807
9785,1788414544.228635550,561,1788414544.161870480,1788414543932081102,296.554327,9,21.602951589,0.000000000,-5.469736169
9786,1788414544.240083218,561,1788414544.161870480,1788414543932081102,308.001995,9,21.416963188,0.000000000,-5.470799730
9787,1788414544.250847340,561,1788414544.161870480,1788414543932081102,318.766117,9,0.000000000,14.500000000,-5.465992060
9788,1788414544.258891821,562,1788414544.251156807,1788414544031082968,227.808714,11,0.000000000,14.500000000,-5.449626010
9789,1788414544.268798113,562,1788414544.251156807,1788414544031082968,237.715006,11,0.000000000,14.500000000,-5.427587858
9790,1788414544.279126883,562,1788414544.251156807,1788414544031082968,248.043776,11,0.000000000,14.500000000,-5.408831126
9791,1788414544.288817167,562,1788414544.251156807,1788414544031082968,257.734060,11,0.000000000,14.500000000,-5.396265155
9792,1788414544.298896551,562,1788414544.251156807,1788414544031082968,267.813444,11,0.000000000,14.500000000,-5.389539897
9793,1788414544.308654785,562,1788414544.251156807,1788414544031082968,277.571678,11,0.000000000,14.500000000,-5.387012500
9794,1788414544.318686008,562,1788414544.251156807,1788414544031082968,287.602901,11,0.000000000,14.500000000,-5.386912145
9795,1788414544.328707695,562,1788414544.251156807,1788414544031082968,297.624588,11,21.332781128,0.000000000,-5.387866820
9796,1788414544.338799477,562,1788414544.251156807,1788414544031082968,307.716370,11,22.736628657,0.000000000,-5.390830923
9797,1788414544.348775864,562,1788414544.251156807,1788414544031082968,317.692757,11,0.000000000,14.500000000,-5.393727652
9798,1788414544.358746767,562,1788414544.251156807,1788414544031082968,327.663660,11,0.000000000,14.500000000,-5.390113522
9799,1788414544.368885279,563,1788414544.361552954,1788414544130965691,237.919569,11,0.000000000,14.500000000,-5.381086096
9800,1788414544.378899574,563,1788414544.361552954,1788414544130965691,247.933865,11,0.000000000,14.500000000,-5.372466642
9801,1788414544.388633490,563,1788414544.361552954,1788414544130965691,257.667780,11,21.510326879,0.000000000,-5.366422627
9802,1788414544.398681641,563,1788414544.361552954,1788414544130965691,267.715931,11,21.505816523,0.000000000,-5.363017310
9803,1788414544.408937216,563,1788414544.361552954,1788414544130965691,277.971506,11,22.095723137,0.000000000,-5.361602388
9804,1788414544.418922901,563,1788414544.361552954,1788414544130965691,287.957191,11,22.093005729,0.000000000,-5.361393648
9805,1788414544.428763390,563,1788414544.361552954,1788414544130965691,297.797680,11,22.684705291,0.000000000,-5.361749879
9806,1788414544.439156771,563,1788414544.361552954,1788414544130965691,308.191061,11,24.706073730,0.000000000,-5.364784764
9807,1788414544.448862314,563,1788414544.361552954,1788414544130965691,317.896605,11,22.369127465,0.000000000,-5.371046686
9808,1788414544.458799362,563,1788414544.361552954,1788414544130965691,327.833652,11,22.367261571,0.000000000,-5.375219483
9809,1788414544.468831539,563,1788414544.361552954,1788414544130965691,337.865829,11,22.959617811,0.000000000,-5.375245705
9810,1788414544.479439497,564,1788414544.473051310,1788414544231278352,248.161077,9,22.970612667,0.000000000,-5.373616504
9811,1788414544.488720894,564,1788414544.473051310,1788414544231278352,257.442474,9,23.564890352,0.000000000,-5.371921898
9812,1788414544.498723030,564,1788414544.473051310,1788414544231278352,267.444611,9,23.566609625,0.000000000,-5.370743055
9813,1788414544.508645058,564,1788414544.473051310,1788414544231278352,277.366638,9,24.162679894,0.000000000,-5.370084571
9814,1788414544.518862486,564,1788414544.473051310,1788414544231278352,287.584066,9,24.166191750,0.000000000,-5.369815260
9815,1788414544.528647423,564,1788414544.473051310,1788414544231278352,297.369003,9,24.764054603,0.000000000,-5.369779909
9816,1788414544.538892984,564,1788414544.473051310,1788414544231278352,307.614565,9,25.456989489,0.000000000,-5.370728632
9817,1788414544.548839569,564,1788414544.473051310,1788414544231278352,317.561150,9,23.176132882,0.000000000,-5.371173688
9818,1788414544.559077978,564,1788414544.473051310,1788414544231278352,327.799559,9,23.176664531,0.000000000,-5.367307269
9819,1788414544.569237232,565,1788414544.557239294,1788414544332231380,237.005711,10,23.791311924,0.000000000,-5.360260946
9820,1788414544.579140425,565,1788414544.557239294,1788414544332231380,246.908903,10,23.793635671,0.000000000,-5.353847452
9821,1788414544.588967562,565,1788414544.557239294,1788414544332231380,256.736040,10,24.390169384,0.000000000,-5.349432608
9822,1788414544.599089146,565,1788414544.557239294,1788414544332231380,266.857624,10,24.394285229,0.000000000,-5.346994999
9823,1788414544.609175444,565,1788414544.557239294,1788414544332231380,276.943922,10,24.992611041,0.000000000,-5.346019653
9824,1788414544.618896961,565,1788414544.557239294,1788414544332231380,286.665440,10,24.998518983,0.000000000,-5.345914027
9825,1788414544.628774881,565,1788414544.557239294,1788414544332231380,296.543360,10,25.563422958,0.000000000,-5.346204292
9826,1788414544.638854980,565,1788414544.557239294,1788414544332231380,306.623459,10,25.421827266,0.000000000,-5.346400148
9827,1788414544.648820162,565,1788414544.557239294,1788414544332231380,316.588640,10,23.141582499,0.000000000,-5.343761203
9828,1788414544.658792257,565,1788414544.557239294,1788414544332231380,326.560736,10,23.141903577,0.000000000,-5.335670005
9829,1788414544.668959379,566,1788414544.658523083,1788414544431634726,237.324715,9,23.638778711,0.000000000,-5.324912178
9830,1788414544.678854704,566,1788414544.658523083,1788414544431634726,247.220039,9,23.640892047,0.000000000,-5.315664120
9831,1788414544.688812971,566,1788414544.658523083,1788414544431634726,257.178307,9,24.237689548,0.000000000,-5.309366699
9832,1788414544.698637962,566,1788414544.658523083,1788414544431634726,267.003298,9,24.241595143,0.000000000,-5.305931939
9833,1788414544.708890200,566,1788414544.658523083,1788414544431634726,277.255535,9,24.840184904,0.000000000,-5.304590096
9834,1788414544.718816280,566,1788414544.658523083,1788414544431634726,287.181616,9,24.845882758,0.000000000,-5.304479217
9835,1788414544.728762150,566,1788414544.658523083,1788414544431634726,297.127485,9,25.420013908,0.000000000,-5.304918782
9836,1788414544.739003658,566,1788414544.658523083,1788414544431634726,307.368994,9,24.863155131,0.000000000,-5.304793881
9837,1788414544.748825550,566,1788414544.658523083,1788414544431634726,317.190886,9,22.546978981,0.000000000,-5.300882676
9838,1788414544.758961439,567,1788414544.754012823,1788414544531291829,227.669477,11,22.559425020,0.000000000,-5.291328265
9839,1788414544.768908262,567,1788414544.754012823,1788414544531291829,237.616301,11,23.151804914,0.000000000,-5.279743664
9840,1788414544.779048681,567,1788414544.754012823,1788414544531291829,247.756720,11,23.152386331,0.000000000,-5.270325322
9841,1788414544.788739681,567,1788414544.754012823,1788414544531291829,257.447720,11,23.746555415,0.000000000,-5.264235483
9842,1788414544.798781395,567,1788414544.754012823,1788414544531291829,267.489433,11,23.748925958,0.000000000,-5.261115454
9843,1788414544.808910370,567,1788414544.754012823,1788414544531291829,277.618408,11,24.344884169,0.000000000,-5.260053259
9844,1788414544.818950176,567,1788414544.754012823,1788414544531291829,287.658215,11,24.349043837,0.000000000,-5.260135599
9845,1788414544.828799248,567,1788414544.754012823,1788414544531291829,297.507286,11,24.946791174,0.000000000,-5.260682290
9846,1788414544.838929653,567,1788414544.754012823,1788414544531291829,307.637691,11,24.212486393,0.000000000,-5.260439239
9847,1788414544.848881245,567,1788414544.754012823,1788414544531291829,317.589283,11,21.879743505,0.000000000,-5.256877041
9848,1788414544.858844519,567,1788414544.754012823,1788414544531291829,327.552557,11,21.876503403,0.000000000,-5.249266191
9849,1788414544.869159222,568,1788414544.859790802,1788414544631366475,237.792730,9,22.578915436,0.000000000,-5.240814574
9850,1788414544.878759861,568,1788414544.859790802,1788414544631366475,247.393370,9,22.577461107,0.000000000,-5.234732429
9851,1788414544.888969660,568,1788414544.859790802,1788414544631366475,257.603168,9,23.168266240,0.000000000,-5.231493205
9852,1788414544.898808002,568,1788414544.859790802,1788414544631366475,267.441511,9,23.168597683,0.000000000,-5.230288496
9853,1788414544.909066916,568,1788414544.859790802,1788414544631366475,277.700424,9,23.761188588,0.000000000,-5.230254895
9854,1788414544.918808460,568,1788414544.859790802,1788414544631366475,287.441969,9,23.763305803,0.000000000,-5.230726580
9855,1788414544.929100752,568,1788414544.859790802,1788414544631366475,297.734261,9,24.357682480,0.000000000,-5.231291882
9856,1788414544.939699173,568,1788414544.859790802,1788414544631366475,308.332682,9,23.624759035,0.000000000,-5.230912358
9857,1788414544.953032017,568,1788414544.859790802,1788414544631366475,321.665525,9,21.273624712,0.000000000,-5.228257757
9858,1788414544.958866596,569,1788414544.955576658,1788414544731995167,226.871490,10,21.184566548,0.000000000,-5.223754873
9859,1788414544.968788624,569,1788414544.955576658,1788414544731995167,236.793518,10,21.772746432,0.000000000,-5.219049856
9860,1788414544.978844404,569,1788414544.955576658,1788414544731995167,246.849298,10,21.769211279,0.000000000,-5.215323593
9861,1788414544.988648176,569,1788414544.955576658,1788414544731995167,256.653070,10,22.359179970,0.000000000,-5.212965830
9862,1788414544.998836040,569,1788414544.955576658,1788414544731995167,266.840935,10,22.357433624,0.000000000,-5.211791725
9863,1788414545.012154579,569,1788414544.955576658,1788414544731995167,280.159473,10,22.949191122,0.000000000,-5.211420034
9864,1788414545.020077705,569,1788414544.955576658,1788414544731995167,288.082600,10,22.949233584,0.000000000,-5.211483761
9865,1788414545.029937744,569,1788414544.955576658,1788414544731995167,297.942638,10,23.542779889,0.000000000,-5.211715852
9866,1788414545.040041447,569,1788414544.955576658,1788414544731995167,308.046341,10,22.936385025,0.000000000,-5.211276603
9867,1788414545.050003052,569,1788414544.955576658,1788414544731995167,318.007946,10,0.000000000,14.500000000,-5.208195184
9868,1788414545.060200691,570,1788414545.055106163,1788414544831102457,229.098320,11,0.000000000,14.500000000,-5.202159312
9869,1788414545.070019007,570,1788414545.055106163,1788414544831102457,238.916636,11,21.266058756,0.000000000,-5.195846223
9870,1788414545.080018520,570,1788414545.055106163,1788414544831102457,248.916149,11,21.260798770,0.000000000,-5.191298113
9871,1788414545.090063810,570,1788414545.055106163,1788414544831102457,258.961439,11,21.848813411,0.000000000,-5.188662231
9872,1788414545.099897146,570,1788414545.055106163,1788414544831102457,268.794775,11,21.845342353,0.000000000,-5.187511770
9873,1788414545.109995127,570,1788414545.055106163,1788414544831102457,278.892756,11,22.435145922,0.000000000,-5.187285658
9874,1788414545.119943619,570,1788414545.055106163,1788414544831102457,288.841248,11,22.433463792,0.000000000,-5.187509430
9875,1788414545.130059242,570,1788414545.055106163,1788414544831102457,298.956871,11,23.025056290,0.000000000,-5.187866754
9876,1788414545.140123129,570,1788414545.055106163,1788414544831102457,309.020758,11,22.584214930,0.000000000,-5.187699273
9877,1788414545.150064707,570,1788414545.055106163,1788414544831102457,318.962336,11,0.000000000,14.500000000,-5.185970520
9878,1788414545.160041809,570,1788414545.055106163,1788414544831102457,328.939438,11,0.000000000,14.500000000,-5.182728891
9879,1788414545.170160294,571,1788414545.167391777,1788414544931150804,239.009380,11,0.000000000,14.500000000,-5.179365015
9880,1788414545.180059195,571,1788414545.167391777,1788414544931150804,248.908281,11,0.000000000,14.500000000,-5.176992964
9881,1788414545.189925909,571,1788414545.167391777,1788414544931150804,258.774996,11,21.377390378,0.000000000,-5.175739970
9882,1788414545.199920893,571,1788414545.167391777,1788414544931150804,268.769979,11,21.372665028,0.000000000,-5.175282177
9883,1788414545.210080624,571,1788414545.167391777,1788414544931150804,278.929710,11,21.961304831,0.000000000,-5.175278773
9884,1788414545.219977617,571,1788414545.167391777,1788414544931150804,288.826704,11,21.958368562,0.000000000,-5.175468954
9885,1788414545.229949236,571,1788414545.167391777,1788414544931150804,298.798323,11,22.548797447,0.000000000,-5.175692579
9886,1788414545.240355730,571,1788414545.167391777,1788414544931150804,309.204817,11,22.237576319,0.000000000,-5.175529800
9887,1788414545.252445459,571,1788414545.167391777,1788414544931150804,321.294546,11,0.000000000,14.500000000,-5.174499623
9888,1788414545.260317326,571,1788414545.167391777,1788414544931150804,329.166412,11,0.000000000,14.500000000,-5.172904930
9889,1788414545.270573378,571,1788414545.167391777,1788414544931150804,339.422464,11,0.000000000,14.500000000,-5.171420410
9890,1788414545.280446053,572,1788414545.277643919,1788414545031734598,248.711586,8,0.000000000,14.500000000,-5.170430621
9891,1788414545.290226698,572,1788414545.277643919,1788414545031734598,258.492231,8,0.000000000,14.500000000,-5.170040262
9892,1788414545.300313711,572,1788414545.277643919,1788414545031734598,268.579245,8,0.000000000,14.500000000,-5.170072188
9893,1788414545.310395479,572,1788414545.277643919,1788414545031734598,278.661013,8,21.491788332,0.000000000,-5.170275045
9894,1788414545.320353508,572,1788414545.277643919,1788414545031734598,288.619041,8,21.487976472,0.000000000,-5.170498493
9895,1788414545.330317259,572,1788414545.277643919,1788414545031734598,298.582792,8,22.079086988,0.000000000,-5.170673505
9896,1788414545.340377808,572,1788414545.277643919,1788414545031734598,308.643341,8,21.878959865,0.000000000,-5.170567239
9897,1788414545.354841709,572,1788414545.277643919,1788414545031734598,323.107243,8,0.000000000,14.500000000,-5.169586101
9898,1788414545.358763695,573,1788414545.353513718,1788414545134780518,223.983288,12,0.000000000,14.500000000,-5.167697976
9899,1788414545.368761539,573,1788414545.353513718,1788414545134780518,233.981133,12,0.000000000,14.500000000,-5.165818810
9900,1788414545.378593683,573,1788414545.353513718,1788414545134780518,243.813276,12,0.000000000,14.500000000,-5.164554936
9901,1788414545.388834953,573,1788414545.353513718,1788414545134780518,254.054546,12,0.000000000,14.500000000,-5.163875390
9902,1788414545.398786545,573,1788414545.353513718,1788414545134780518,264.006138,12,0.000000000,14.500000000,-5.163617536
9903,1788414545.408586264,573,1788414545.353513718,1788414545134780518,273.805857,12,21.233554232,0.000000000,-5.163604503
9904,1788414545.418546438,573,1788414545.353513718,1788414545134780518,283.766031,12,21.229186504,0.000000000,-5.163698637
9905,1788414545.428815603,573,1788414545.353513718,1788414545134780518,294.035196,12,21.818586555,0.000000000,-5.163814138
9906,1788414545.438629866,573,1788414545.353513718,1788414545134780518,303.849459,12,21.670273747,0.000000000,-5.163751365
9907,1788414545.448682070,573,1788414545.353513718,1788414545134780518,313.901663,12,0.000000000,14.500000000,-5.163887006
9908,1788414545.458592176,573,1788414545.353513718,1788414545134780518,323.811769,12,0.000000000,14.500000000,-5.165061372
9909,1788414545.468540668,573,1788414545.353513718,1788414545134780518,333.760262,12,0.000000000,14.500000000,-5.166949339
9910,1788414545.478664398,574,1788414545.470244646,1788414545231337441,247.326851,10,0.000000000,14.500000000,-5.168761195
9911,1788414545.488494635,574,1788414545.470244646,1788414545231337441,257.157087,10,0.000000000,14.500000000,-5.170285767
9912,1788414545.498988628,574,1788414545.470244646,1788414545231337441,267.651081,10,0.000000000,14.500000000,-5.171402711
9913,1788414545.508931875,574,1788414545.470244646,1788414545231337441,277.594328,10,21.010091589,0.000000000,-5.172060993
9914,1788414545.518756151,574,1788414545.470244646,1788414545231337441,287.418604,10,21.005296401,0.000000000,-5.172356322
9915,1788414545.528938532,574,1788414545.470244646,1788414545231337441,297.600985,10,21.593372404,0.000000000,-5.172422154
9916,1788414545.538813114,574,1788414545.470244646,1788414545231337441,307.475567,10,21.464123216,0.000000000,-5.172237355
9917,1788414545.548725605,574,1788414545.470244646,1788414545231337441,317.388058,10,0.000000000,14.500000000,-5.171924630
9918,1788414545.558550119,574,1788414545.470244646,1788414545231337441,327.212572,10,0.000000000,14.500000000,-5.171909205
9919,1788414545.568603039,574,1788414545.470244646,1788414545231337441,337.265491,10,0.000000000,14.500000000,-5.172227814
9920,1788414545.579134941,575,1788414545.569053888,1788414545331265378,247.869730,10,0.000000000,14.500000000,-5.172743014
9921,1788414545.588720798,575,1788414545.569053888,1788414545331265378,257.455587,10,0.000000000,14.500000000,-5.173482654
9922,1788414545.598736286,575,1788414545.569053888,1788414545331265378,267.471075,10,0.000000000,14.500000000,-5.174264679
9923,1788414545.608805656,575,1788414545.569053888,1788414545331265378,277.540445,10,0.000000000,14.500000000,-5.174864594
9924,1788414545.618845463,575,1788414545.569053888,1788414545331265378,287.580252,10,0.000000000,14.500000000,-5.175233780
9925,1788414545.630100727,575,1788414545.569053888,1788414545331265378,298.835516,10,21.392375501,0.000000000,-5.175410650
9926,1788414545.638749123,575,1788414545.569053888,1788414545331265378,307.483912,10,22.819572056,0.000000000,-5.177001363
9927,1788414545.648526669,575,1788414545.569053888,1788414545331265378,317.261457,10,0.000000000,14.500000000,-5.182495801
9928,1788414545.661288261,575,1788414545.569053888,1788414545331265378,330.023050,10,0.000000000,14.500000000,-5.191040280
9929,1788414545.668940783,575,1788414545.569053888,1788414545331265378,337.675571,10,21.016275729,0.000000000,-5.199321934
9930,1788414545.679310083,576,1788414545.664177179,1788414545431735601,247.574568,10,21.023156897,0.000000000,-5.205526996
9931,1788414545.688993931,576,1788414545.664177179,1788414545431735601,257.258415,10,21.611335944,0.000000000,-5.209571324
9932,1788414545.699262857,576,1788414545.664177179,1788414545431735601,267.527342,10,21.608669205,0.000000000,-5.211818274
9933,1788414545.709404230,576,1788414545.664177179,1788414545431735601,277.668715,10,22.198632896,0.000000000,-5.212728024
9934,1788414545.719386339,576,1788414545.664177179,1788414545431735601,287.650824,10,22.197750802,0.000000000,-5.212837876
9935,1788414545.729721785,576,1788414545.664177179,1788414545431735601,297.986269,10,22.789499137,0.000000000,-5.212580371
9936,1788414545.739626169,576,1788414545.664177179,1788414545431735601,307.890654,10,24.822425301,0.000000000,-5.214406495
9937,1788414545.751126289,576,1788414545.664177179,1788414545431735601,319.390774,10,22.487983503,0.000000000,-5.222638548
9938,1788414545.759165525,576,1788414545.664177179,1788414545431735601,327.430010,10,22.487972704,0.000000000,-5.236939507
9939,1788414545.769052744,576,1788414545.664177179,1788414545431735601,337.317228,10,23.080540855,0.000000000,-5.251797751
9940,1788414545.779286623,577,1788414545.769872904,1788414545531001821,248.284817,9,23.100545446,0.000000000,-5.263105792
9941,1788414545.788861752,577,1788414545.769872904,1788414545531001821,257.859945,9,23.694926205,0.000000000,-5.270044952
9942,1788414545.799113512,577,1788414545.769872904,1788414545531001821,268.111706,9,23.698484884,0.000000000,-5.273370790
9943,1788414545.808887482,577,1788414545.769872904,1788414545531001821,277.885675,9,24.294650382,0.000000000,-5.274313211
9944,1788414545.818928957,577,1788414545.769872904,1788414545531001821,287.927151,9,24.299993801,0.000000000,-5.274003656
9945,1788414545.829270124,577,1788414545.769872904,1788414545531001821,298.268318,9,24.897944039,0.000000000,-5.273242318
9946,1788414545.839374542,577,1788414545.769872904,1788414545531001821,308.372736,9,24.905072197,0.000000000,-5.272484164
9947,1788414545.849387407,577,1788414545.769872904,1788414545531001821,318.385601,9,23.357567918,0.000000000,-5.273415870
9948,1788414545.858975410,577,1788414545.769872904,1788414545531001821,327.973604,9,23.360058366,0.000000000,-5.277814954
9949,1788414545.869150877,578,1788414545.862427473,1788414545631554835,237.596035,12,23.965934777,0.000000000,-5.284186399
9950,1788414545.878987074,578,1788414545.862427473,1788414545631554835,247.432232,12,23.970210072,0.000000000,-5.290029758
9951,1788414545.893036127,578,1788414545.862427473,1788414545631554835,261.481285,12,24.567182687,0.000000000,-5.294286870
9952,1788414545.898828745,578,1788414545.862427473,1788414545631554835,267.273903,12,24.573242829,0.000000000,-5.296782012
9953,1788414545.908906460,578,1788414545.862427473,1788414545631554835,277.351618,12,25.161882627,0.000000000,-5.297891469
9954,1788414545.922652721,578,1788414545.862427473,1788414545631554835,291.097879,12,25.169266146,0.000000000,-5.298129369
9955,1788414545.928682089,578,1788414545.862427473,1788414545631554835,297.127247,12,25.734482438,0.000000000,-5.297936757
9956,1788414545.938777685,578,1788414545.862427473,1788414545631554835,307.222843,12,25.626801111,0.000000000,-5.297477506
9957,1788414545.948968649,578,1788414545.862427473,1788414545631554835,317.413807,12,23.364418001,0.000000000,-5.296947324
9958,1788414545.958619595,578,1788414545.862427473,1788414545631554835,327.064753,12,23.366777183,0.000000000,-5.296772019
9959,1788414545.968490839,578,1788414545.862427473,1788414545631554835,336.935997,12,23.961783869,0.000000000,-5.296983399
9960,1788414545.978562117,578,1788414545.862427473,1788414545631554835,347.007275,12,23.965927989,0.000000000,-5.297304695
9961,1788414545.988759995,579,1788414545.978294611,1788414545731559006,257.201195,10,24.591776169,0.000000000,-5.297381075
9962,1788414545.998368979,579,1788414545.978294611,1788414545731559006,266.810179,10,24.597705226,0.000000000,-5.296915381
9963,1788414546.008467197,579,1788414545.978294611,1788414545731559006,276.908398,10,25.184514964,0.000000000,-5.296129606
9964,1788414546.018445015,579,1788414545.978294611,1788414545731559006,286.886215,10,25.191775196,0.000000000,-5.295409126
9965,1788414546.028490067,579,1788414545.978294611,1788414545731559006,296.931267,10,25.756600477,0.000000000,-5.294900679
9966,1788414546.038498402,579,1788414545.978294611,1788414545731559006,306.939602,10,25.194764184,0.000000000,-5.293957878
9967,1788414546.051099300,579,1788414545.978294611,1788414545731559006,319.540501,10,22.894956194,0.000000000,-5.290668422
9968,1788414546.058563471,579,1788414545.978294611,1788414545731559006,327.004671,10,22.895716052,0.000000000,-5.284381133
9969,1788414546.068595409,579,1788414545.978294611,1788414545731559006,337.036610,10,23.488732273,0.000000000,-5.277336141
9970,1788414546.078756809,579,1788414545.978294611,1788414545731559006,347.198009,10,23.491276600,0.000000000,-5.271772307
9971,1788414546.088964701,580,1788414546.077274084,1788414545836701131,252.263546,9,24.084786591,0.000000000,-5.268572915
9972,1788414546.098838806,580,1788414546.077274084,1788414545836701131,262.137651,9,24.089116110,0.000000000,-5.267820325
9973,1788414546.108585358,580,1788414546.077274084,1788414545836701131,271.884203,9,24.686301775,0.000000000,-5.268610730
9974,1788414546.118323088,580,1788414546.077274084,1788414545836701131,281.621933,9,24.692416484,0.000000000,-5.269853317
9975,1788414546.128398895,580,1788414546.077274084,1788414545836701131,291.697741,9,25.274246909,0.000000000,-5.270969757
9976,1788414546.138562202,580,1788414546.077274084,1788414545836701131,301.861048,9,24.511877230,0.000000000,-5.270893500
9977,1788414546.148501873,580,1788414546.077274084,1788414545836701131,311.800718,9,22.183766636,0.000000000,-5.267785640
9978,1788414546.158525705,580,1788414546.077274084,1788414545836701131,321.824551,9,22.182343289,0.000000000,-5.261657288
9979,1788414546.168614149,580,1788414546.077274084,1788414545836701131,331.912994,9,22.773776085,0.000000000,-5.254977695
9980,1788414546.178676367,581,1788414546.171555519,1788414545932127331,246.549129,8,22.788728932,0.000000000,-5.249838674
9981,1788414546.188244343,581,1788414546.171555519,1788414545932127331,256.117105,8,23.381967909,0.000000000,-5.246798571
9982,1788414546.200317621,581,1788414546.171555519,1788414545932127331,268.190384,8,23.384114939,0.000000000,-5.245491830
9983,1788414546.210459471,581,1788414546.171555519,1788414545932127331,278.332233,8,23.979139100,0.000000000,-5.245254578
9984,1788414546.218393087,581,1788414546.171555519,1788414545932127331,286.265850,8,23.983071315,0.000000000,-5.245531618
