control_seq,control_record_time_sec,control_steering_target,control_throttle,control_brake,chassis_record_time_sec,chassis_time_delta_ms,chassis_speed_mps,chassis_steering_percentage,chassis_steering_percentage_cmd,chassis_brake_percentage,chassis_throttle_percentage,localization_record_time_sec,localization_time_delta_ms,localization_x,localization_y,localization_heading
7001,1783598544.4647734,-0.293989931108821,28.86564129302743,0.0,1783598544.4208748,-43.898582458496094,5.175812721252441,-0.0869385302066803,,0.0,58.000553131103516,1783598544.4218946,-42.87886619567871,124.6963119506836,-132.99095153808594,-0.0007979932718766847
7002,1783598544.4745147,-0.2943700784496166,28.87488324284497,0.0,1783598544.5207493,46.2346076965332,5.2756667137146,-0.08855253458023071,,0.0,60.512481689453125,1783598544.5211327,46.617984771728516,125.22225952148438,-132.99159240722656,-0.0009708592775181657
7003,1783598544.484457,-0.2945145958135533,28.88412519266251,0.0,1783598544.5207493,36.292314529418945,5.2756667137146,-0.08855253458023071,,0.0,60.512481689453125,1783598544.5211327,36.67569160461426,125.22225952148438,-132.99159240722656,-0.0009708592775181657
7004,1783598544.4946911,-0.29461334622410346,29.986456918228033,0.0,1783598544.5207493,26.058197021484375,5.2756667137146,-0.08855253458023071,,0.0,60.512481689453125,1783598544.5211327,26.441574096679688,125.22225952148438,-132.99159240722656,-0.0009708592775181657
7005,1783598544.5043662,-0.2948497077333294,29.998899533470027,0.0,1783598544.5207493,16.38317108154297,5.2756667137146,-0.08855253458023071,,0.0,60.512481689453125,1783598544.5211327,16.76654815673828,125.22225952148438,-132.99159240722656,-0.0009708592775181657
7006,1783598544.5143263,-0.29517510160773586,30.25624174561808,0.0,1783598544.5207493,6.422996520996094,5.2756667137146,-0.08855253458023071,,0.0,60.512481689453125,1783598544.5211327,6.806373596191406,125.22225952148438,-132.99159240722656,-0.0009708592775181657
7007,1783598544.524615,-0.2962415318983964,29.267508018596164,0.0,1783598544.5207493,-3.8657188415527344,5.2756667137146,-0.08855253458023071,,0.0,60.512481689453125,1783598544.5211327,-3.482341766357422,125.22225952148438,-132.99159240722656,-0.0009708592775181657
7008,1783598544.5326653,-0.2989224562853252,29.472592734045847,0.0,1783598544.5207493,-11.915922164916992,5.2756667137146,-0.08855253458023071,,0.0,60.512481689453125,1783598544.5211327,-11.53254508972168,125.22225952148438,-132.99159240722656,-0.0009708592775181657
7009,1783598544.5443943,-0.3023887129411896,29.48035899228671,0.0,1783598544.5207493,-23.64492416381836,5.2756667137146,-0.08855253458023071,,0.0,60.512481689453125,1783598544.5211327,-23.261547088623047,125.22225952148438,-132.99159240722656,-0.0009708592775181657
7010,1783598544.5544105,-0.3053011754115765,29.68685289000948,0.0,1783598544.5207493,-33.6611270904541,5.2756667137146,-0.08855253458023071,,0.0,60.512481689453125,1783598544.5211327,-33.27775001525879,125.22225952148438,-132.99159240722656,-0.0009708592775181657
