source_line,wall_time,tid,msg_time,queue_wait_ms,inject_sleep_ms,proc_ms,total_ms,down_sample_ms,fuse_ms,shuffle_ms,cloud_to_array_ms,inference_ms,postprocess_ms,nms_ms,proc_over_bridge_step_ms
22881,19:23:27.439961,389562,1783941806.648225,676.3,0.0,115.4,791.7,0.072545,4.14134,0.000448,0.597224,107.989,0.078914,2.32579,15.400000000000006
22942,19:23:27.555820,389562,1783941806.747111,693.1,0.0,115.6,808.7,0.094945,5.75263,0.00032,0.722795,106.825,0.071105,1.90444,15.599999999999994
23006,19:23:27.670966,389562,1783941806.847637,709.0,0.0,114.3,823.3,0.08541,4.7851,0.000288,0.606665,106.811,0.109506,1.73475,14.299999999999997
23060,19:23:27.784754,389562,1783941806.947092,724.1,0.0,113.6,837.7,nan,nan,nan,nan,nan,nan,nan,13.599999999999994
23125,19:23:27.898078,389562,1783941807.047711,737.3,0.0,113.1,850.4,0.086145,4.84439,0.00032,0.687371,105.954,0.060001,1.28325,13.099999999999994
23186,19:23:28.011847,389562,1783941807.148001,750.2,0.0,113.6,863.8,0.085793,3.65599,0.00048,0.493447,107.58,0.090145,1.46562,13.599999999999994
23256,19:23:28.124617,389562,1783941807.248159,763.9,0.0,112.6,876.5,0.077249,3.65087,0.000288,0.595881,106.474,0.078113,1.5149,12.599999999999994
23314,19:23:28.240553,389562,1783941807.347163,777.6,0.0,115.8,893.4,0.089761,5.41266,0.000288,0.786796,107.736,0.079137,1.34466,15.799999999999997
23374,19:23:28.356032,389562,1783941807.447724,793.1,0.0,115.2,908.3,nan,nan,nan,nan,nan,nan,nan,15.200000000000003
23437,19:23:28.470423,389562,1783941807.547615,808.6,0.0,114.2,922.8,0.085345,5.26053,0.000288,0.759787,106.558,0.053601,1.29013,14.200000000000003
23493,19:23:28.584558,389562,1783941807.64798,822.6,0.0,113.9,936.6,0.087553,5.43051,0.000352,0.744939,106.008,0.091746,1.39141,13.900000000000006
23554,19:23:28.697790,389562,1783941807.747402,837.3,0.0,113.0,950.4,0.086882,4.99947,0.000256,0.689643,105.777,0.058113,1.25986,13.0
23611,19:23:28.820235,389562,1783941807.858212,839.8,0.0,122.3,962.0,nan,nan,nan,nan,nan,nan,nan,22.299999999999997
23671,19:23:28.932368,389562,1783941807.947638,872.8,0.0,112.0,984.7,0.076674,3.52088,0.000288,0.491496,105.871,0.069921,1.7343,12.0
23733,19:23:29.047770,389562,1783941808.047224,885.9,0.0,114.6,1000.5,0.090401,4.98235,0.000288,0.718507,106.507,0.102306,1.94236,14.599999999999994
23801,19:23:29.161336,389562,1783941808.14731,900.6,0.0,113.4,1014.0,nan,nan,nan,nan,nan,nan,nan,13.400000000000006
23866,19:23:29.274708,389562,1783941808.247859,913.7,0.0,113.2,1026.8,0.084129,4.94379,0.00032,0.70321,104.705,0.10397,2.28493,13.200000000000003
23928,19:23:29.388069,389562,1783941808.347407,927.5,0.0,113.2,1040.7,0.087105,5.56616,0.000288,0.797644,104.898,0.103906,1.48981,13.200000000000003
23988,19:23:29.499460,389562,1783941808.447554,940.7,0.0,111.2,1051.9,0.074113,3.58098,0.000256,0.511208,105.377,0.059137,1.347,11.200000000000003
24051,19:23:29.619582,389562,1783941808.547489,952.1,0.0,120.0,1072.1,0.077057,3.79055,0.0,0.502184,113.354,0.102658,1.84163,20.0
24123,19:23:29.733872,389562,1783941808.647687,972.1,0.0,114.1,1086.2,nan,nan,nan,nan,nan,nan,nan,14.099999999999994
24192,19:23:29.847019,389562,1783941808.747628,986.4,0.0,113.0,1099.4,0.075361,3.65759,0.000416,0.490279,106.309,0.061537,2.16352,13.0
24256,19:23:29.961177,389562,1783941808.848219,999.0,0.0,114.0,1113.0,nan,nan,nan,nan,nan,nan,nan,14.0
24317,19:23:30.075322,389562,1783941808.947837,1013.5,0.0,114.0,1127.5,nan,nan,nan,nan,nan,nan,nan,14.0
24371,19:23:30.189627,389562,1783941809.047727,1027.8,0.0,114.1,1141.9,nan,nan,nan,nan,nan,nan,nan,14.099999999999994
24432,19:23:30.307340,389562,1783941809.148465,1041.3,0.0,117.5,1158.9,nan,nan,nan,nan,nan,nan,nan,17.5
24496,19:23:30.425391,389562,1783941809.247643,1059.9,0.0,117.8,1177.7,0.085729,5.64252,0.000352,0.681514,108.823,0.062977,2.29069,17.799999999999997
24556,19:23:30.541471,389562,1783941809.347174,1078.4,0.0,115.9,1194.3,nan,nan,nan,nan,nan,nan,nan,15.900000000000006
24620,19:23:30.658082,389562,1783941809.447729,1093.9,0.0,116.4,1210.4,0.075809,4.288,0.00032,0.5474,108.408,0.054113,2.85732,16.400000000000006
24677,19:23:30.774567,389562,1783941809.547746,1110.5,0.0,116.3,1226.8,0.071105,3.50178,0.00032,0.486791,109.067,0.105442,2.85441,16.299999999999997
24734,19:23:30.889708,389562,1783941809.647359,1127.4,0.0,115.0,1242.3,0.076193,3.79455,0.000192,0.53284,107.56,0.073602,2.57303,15.0
24798,19:23:31.006722,389562,1783941809.747523,1142.4,0.0,116.8,1259.2,0.081505,4.41738,0.00032,0.621002,108.919,0.091521,2.44138,16.799999999999997
24874,19:23:31.125437,389562,1783941809.847763,1159.1,0.0,118.5,1277.7,0.076929,3.9047,0.000448,0.489735,111.406,0.081985,2.29443,18.5
24949,19:23:31.244433,389562,1783941809.948343,1177.3,0.0,118.8,1296.1,0.082082,4.0566,0.000256,0.490024,109.516,0.080002,4.29779,18.799999999999997
25016,19:23:31.369719,389562,1783941810.047683,1196.9,0.0,125.1,1322.0,nan,nan,nan,nan,nan,nan,nan,25.099999999999994
25083,19:23:31.488876,389562,1783941810.147472,1222.5,0.0,118.9,1341.4,0.154115,4.37834,0.000288,0.555304,109.965,0.094593,3.57449,18.900000000000006
25148,19:23:31.618693,389562,1783941810.24777,1241.3,0.0,129.6,1370.9,0.075937,3.44354,0.00032,0.497607,122.315,0.103778,2.91243,29.599999999999994
25220,19:23:31.741465,389562,1783941810.346962,1271.9,0.0,122.6,1394.5,0.075265,3.68863,0.000256,0.504903,112.513,0.085601,5.45742,22.599999999999994
25285,19:23:31.863193,389562,1783941810.44789,1293.8,0.0,121.5,1415.3,nan,nan,nan,nan,nan,nan,nan,21.5
25351,19:23:31.983587,389562,1783941810.547579,1315.8,0.0,120.2,1436.0,0.075105,3.63378,0.000384,0.523592,112.739,0.123458,2.83505,20.200000000000003
25418,19:23:32.104385,389562,1783941810.647379,1336.4,0.0,120.6,1457.0,0.080097,4.80753,0.00032,0.693898,112.083,0.13309,2.50068,20.599999999999994
25490,19:23:32.226327,389562,1783941810.747512,1357.1,0.0,121.7,1478.8,nan,nan,nan,nan,nan,nan,nan,21.700000000000003
25582,19:23:32.538225,389562,1783941810.847771,1378.7,0.0,311.7,1690.5,0.098914,6.28893,0.000288,0.901709,299.123,0.087489,2.41892,211.7
25666,19:23:32.861673,389568,1783941810.947502,1590.9,0.0,323.3,1914.2,0.130498,10.7729,0.00016,1.46575,308.233,0.058369,2.25779,223.3
25730,19:23:32.981168,389568,1783941811.048161,1813.7,0.0,119.3,1933.0,nan,nan,nan,nan,nan,nan,nan,19.299999999999997
25819,19:23:33.300853,389568,1783941811.147306,1834.0,0.0,319.5,2153.5,nan,nan,nan,nan,nan,nan,nan,219.5
25914,19:23:33.611780,389568,1783941811.247916,2053.2,0.0,310.7,2363.9,nan,nan,nan,nan,nan,nan,nan,210.7
25991,19:23:33.735786,389568,1783941811.347972,2263.9,0.0,123.9,2387.8,0.071201,3.64303,0.000288,0.490471,115.731,0.086849,3.55426,23.900000000000006
26076,19:23:34.049512,389568,1783941811.447927,2288.0,0.0,313.5,2601.6,0.086561,5.11758,0.000288,0.626858,304.535,0.066593,2.83908,213.5
26168,19:23:34.361836,389564,1783941811.54761,2502.0,0.0,312.2,2814.2,nan,nan,nan,nan,nan,nan,nan,212.2
26239,19:23:34.483871,389564,1783941811.647231,2714.8,0.0,121.9,2836.6,0.072929,3.58239,0.000288,0.490344,114.896,0.13885,2.32516,21.900000000000006
26304,19:23:34.607959,389564,1783941811.747248,2736.9,0.0,123.8,2860.7,nan,nan,nan,nan,nan,nan,nan,23.799999999999997
26378,19:23:34.733969,389564,1783941811.848321,2759.9,0.0,125.8,2885.6,0.198722,5.71577,0.00032,0.82302,116.126,0.082722,2.51857,25.799999999999997
26446,19:23:34.859400,389564,1783941811.947617,2786.5,0.0,125.2,2911.8,0.089409,4.98718,0.000256,0.654858,114.578,0.081538,4.4505,25.200000000000003
26497,19:23:34.980921,389564,1783941812.047105,2812.5,0.0,121.3,2933.8,0.079202,5.09089,0.000288,0.644425,112.413,0.134818,2.72449,21.299999999999997
26560,19:23:35.101661,389564,1783941812.147147,2834.0,0.0,120.5,2954.5,0.082017,4.58647,0.000352,0.605225,112.153,0.091778,2.71527,20.5
26634,19:23:35.223450,389564,1783941812.24725,2854.6,0.0,121.6,2976.2,0.097698,5.36382,0.000288,0.720555,112.826,0.067553,2.21943,21.599999999999994
26715,19:23:35.343297,389564,1783941812.34711,2876.5,0.0,119.7,2996.2,0.075713,3.77433,0.00032,0.50068,112.599,0.106402,2.34461,19.700000000000003
26784,19:23:35.465389,389564,1783941812.447004,2896.5,0.0,121.9,3018.4,0.090722,4.74759,0.000288,0.659689,111.93,0.09101,4.02659,21.900000000000006
26851,19:23:35.586642,389564,1783941812.54782,2917.8,0.0,121.0,3038.8,0.095458,5.93842,0.000544,0.804044,110.581,0.090241,3.25746,21.0
26913,19:23:35.703727,389564,1783941812.647535,2939.3,0.0,116.9,3056.2,nan,nan,nan,nan,nan,nan,nan,16.900000000000006
26981,19:23:35.818295,389564,1783941812.748034,2955.9,0.0,114.4,3070.3,0.087874,5.63932,0.000288,0.719979,105.481,0.089345,1.99657,14.400000000000006
27046,19:23:35.931315,389564,1783941812.847581,2970.9,0.0,112.8,3083.7,0.087233,5.31105,0.000352,0.662122,104.149,0.06957,2.27162,12.799999999999997
27124,19:23:36.043232,389564,1783941812.947562,2983.9,0.0,111.7,3095.7,0.075329,3.43775,0.000256,0.487304,104.889,0.094081,2.51828,11.700000000000003
27199,19:23:36.155723,389564,1783941813.047212,2996.2,0.0,112.3,3108.5,nan,nan,nan,nan,nan,nan,nan,12.299999999999997
27280,19:23:36.266287,389564,1783941813.14752,3008.4,0.0,110.3,3118.8,0.072481,3.64988,0.00032,0.474119,102.875,0.090274,2.88107,10.299999999999997
27360,19:23:36.374897,389564,1783941813.247494,3018.9,0.0,108.5,3127.4,0.074305,3.54034,0.00032,0.489895,100.901,0.107201,2.99672,8.5
27449,19:23:36.480458,389564,1783941813.347504,3027.6,0.0,105.4,3133.0,0.074305,3.64697,0.000256,0.531624,97.3191,0.084577,3.40079,5.400000000000006
27530,19:23:36.585047,389564,1783941813.447544,3033.1,0.0,104.4,3137.5,nan,nan,nan,nan,nan,nan,nan,4.400000000000006
27611,19:23:36.689741,389564,1783941813.547472,3037.8,0.0,104.4,3142.3,nan,nan,nan,nan,nan,nan,nan,4.400000000000006
27686,19:23:36.796305,389564,1783941813.647154,3042.8,0.0,106.4,3149.1,nan,nan,nan,nan,nan,nan,nan,6.400000000000006
27761,19:23:36.903574,389564,1783941813.747547,3049.0,0.0,107.0,3156.0,nan,nan,nan,nan,nan,nan,nan,7.0
27831,19:23:37.009963,389564,1783941813.847115,3056.7,0.0,106.2,3162.8,0.084065,5.17512,0.000288,0.65265,95.5004,0.093794,4.35414,6.200000000000003
27901,19:23:37.115645,389564,1783941813.948304,3061.9,0.0,105.5,3167.3,nan,nan,nan,nan,nan,nan,nan,5.5
27972,19:23:37.222496,389564,1783941814.047648,3068.2,0.0,106.7,3174.8,0.076833,4.48621,0.000448,0.639402,97.6276,0.070913,3.48549,6.700000000000003
28051,19:23:37.328428,389564,1783941814.147886,3074.8,0.0,105.8,3180.5,nan,nan,nan,nan,nan,nan,nan,5.799999999999997
28124,19:23:37.437284,389564,1783941814.248091,3080.5,0.0,108.7,3189.2,0.076097,5.08952,0.00032,0.64993,99.3726,0.081761,3.10187,8.700000000000003
28193,19:23:37.547154,389564,1783941814.347384,3090.1,0.0,109.7,3199.8,0.082465,4.79956,0.000352,0.622634,99.8959,0.086849,3.90227,9.700000000000003
28264,19:23:37.659547,389564,1783941814.448155,3099.2,0.0,112.2,3211.4,nan,nan,nan,nan,nan,nan,nan,12.200000000000003
28336,19:23:37.770888,389564,1783941814.547287,3112.4,0.0,111.2,3223.6,nan,nan,nan,nan,nan,nan,nan,11.200000000000003
28410,19:23:37.879532,389564,1783941814.647555,3123.6,0.0,108.4,3232.0,0.085185,5.21749,0.000288,0.741291,99.8024,0.071073,2.25959,8.400000000000006
28475,19:23:37.986981,389564,1783941814.747151,3132.5,0.0,107.3,3239.8,0.073889,3.62338,0.00032,0.490855,100.471,0.062625,2.37028,7.299999999999997
28545,19:23:38.095147,389564,1783941814.84756,3139.6,0.0,108.0,3247.6,0.069505,3.62306,0.000224,0.49044,101.277,0.088866,2.1727,8.0
28616,19:23:38.204633,389564,1783941814.948213,3147.1,0.0,109.3,3256.4,0.074497,3.59884,0.000256,0.491175,101.08,0.101441,3.62364,9.299999999999997
28687,19:23:38.320108,389564,1783941815.047978,3156.9,0.0,115.2,3272.1,0.095361,5.67426,0.000352,0.721707,105.066,0.077537,3.2956,15.200000000000003
28755,19:23:38.432286,389564,1783941815.147417,3172.9,0.0,112.0,3284.9,0.081537,4.58029,0.000288,0.623818,103.781,0.065281,2.49965,12.0
28831,19:23:38.543576,389564,1783941815.24718,3185.4,0.0,111.0,3296.4,nan,nan,nan,nan,nan,nan,nan,11.0
28897,19:23:38.655880,389564,1783941815.347715,3196.1,0.0,112.1,3308.2,0.097697,4.89796,0.000288,0.714954,102.988,0.109697,2.95556,12.099999999999994
28971,19:23:38.768090,389564,1783941815.447774,3208.3,0.0,112.0,3320.3,0.201091,5.67276,0.000288,0.721322,102.285,0.09613,2.7578,12.0
29037,19:23:38.879230,389564,1783941815.548219,3220.1,0.0,110.9,3331.0,0.082241,5.43349,0.000288,0.720619,102.225,0.077057,2.19651,10.900000000000006
29104,19:23:38.997365,389559,1783941815.647308,3232.1,0.0,118.0,3350.1,0.218019,9.67781,0.000352,1.32575,104.142,0.064257,2.12941,18.0
29178,19:23:39.109782,389559,1783941815.747267,3250.3,0.0,112.2,3362.5,0.078497,3.62156,0.000256,0.617257,104.676,0.093473,2.83015,12.200000000000003
29251,19:23:39.221863,389559,1783941815.847162,3262.8,0.0,111.9,3374.7,0.095745,5.38498,0.000288,0.717483,103.219,0.099617,2.11379,11.900000000000006
29325,19:23:39.332059,389559,1783941815.947091,3274.9,0.0,110.0,3385.0,0.076449,3.4581,0.000256,0.517799,103.306,0.109026,2.32938,10.0
29401,19:23:39.442180,389559,1783941816.047541,3284.7,0.0,110.0,3394.6,nan,nan,nan,nan,nan,nan,nan,10.0
29469,19:23:39.552647,389559,1783941816.147202,3295.2,0.0,110.3,3405.4,nan,nan,nan,nan,nan,nan,nan,10.299999999999997
29536,19:23:39.662518,389559,1783941816.247651,3305.1,0.0,109.7,3414.9,nan,nan,nan,nan,nan,nan,nan,9.700000000000003
29605,19:23:39.775797,389559,1783941816.347488,3315.2,0.0,113.1,3428.3,nan,nan,nan,nan,nan,nan,nan,13.099999999999994
29676,19:23:39.888667,389559,1783941816.447318,3328.7,0.0,112.7,3441.3,0.097409,5.85241,0.000352,0.719243,103.09,0.09917,2.47802,12.700000000000003
29741,19:23:39.999042,389559,1783941816.547271,3341.6,0.0,110.1,3451.8,0.094369,5.91491,0.000288,0.813804,101.513,0.072385,1.37029,10.099999999999994
29813,19:23:40.108904,389559,1783941816.647768,3351.5,0.0,109.6,3461.1,nan,nan,nan,nan,nan,nan,nan,9.599999999999994
29884,19:23:40.222826,389559,1783941816.748495,3360.7,0.0,113.7,3474.3,0.084737,5.99244,0.000288,0.803212,104.442,0.081793,2.01894,13.700000000000003
29957,19:23:40.334800,389559,1783941816.847663,3375.3,0.0,111.8,3487.1,0.081793,4.41699,0.000288,0.630314,103.906,0.09213,2.4186,11.799999999999997
30025,19:23:40.449193,389559,1783941816.947422,3387.6,0.0,114.2,3501.8,nan,nan,nan,nan,nan,nan,nan,14.200000000000003
30096,19:23:40.563695,389559,1783941817.047763,3401.6,0.0,114.3,3515.9,0.091617,6.3576,0.00032,0.912526,103.269,0.106946,3.2981,14.299999999999997
30165,19:23:40.677022,389559,1783941817.148053,3415.9,0.0,113.1,3529.0,nan,nan,nan,nan,nan,nan,nan,13.099999999999994
30235,19:23:40.789862,389559,1783941817.24803,3429.2,0.0,112.6,3541.8,nan,nan,nan,nan,nan,nan,nan,12.599999999999994
30295,19:23:40.906834,389559,1783941817.347511,3442.6,0.0,116.7,3559.3,0.085537,6.55011,0.00032,0.860141,106.01,0.095778,2.82699,16.700000000000003
30367,19:23:41.020390,389559,1783941817.447674,3459.4,0.0,113.3,3572.7,0.103297,6.1519,0.000288,0.732715,103.812,0.088385,2.17117,13.299999999999997
30441,19:23:41.130692,389559,1783941817.548545,3472.0,0.0,110.1,3582.1,0.086945,4.79358,0.000288,0.522408,102.416,0.072705,1.98893,10.099999999999994
30516,19:23:41.245270,389559,1783941817.647699,3483.2,0.0,114.4,3597.6,nan,nan,nan,nan,nan,nan,nan,14.400000000000006
30583,19:23:41.358381,389559,1783941817.747926,3497.5,0.0,112.9,3610.5,0.079201,5.12449,0.000288,1.0116,103.862,0.081985,2.52548,12.900000000000006
30650,19:23:41.468976,389559,1783941817.847245,3511.3,0.0,110.4,3621.7,0.080033,5.35323,0.000352,0.757548,102.174,0.077377,1.71935,10.400000000000006
30720,19:23:41.577595,389559,1783941817.948408,3520.8,0.0,108.4,3629.2,0.070849,3.70677,0.000512,0.49428,101.706,0.075073,2.11312,8.400000000000006
30793,19:23:41.688906,389559,1783941818.048111,3529.7,0.0,111.1,3640.8,nan,nan,nan,nan,nan,nan,nan,11.099999999999994
30865,19:23:41.805176,389559,1783941818.147131,3542.0,0.0,116.0,3658.0,nan,nan,nan,nan,nan,nan,nan,16.0
30940,19:23:41.920904,389559,1783941818.247917,3558.0,0.0,115.0,3673.0,nan,nan,nan,nan,nan,nan,nan,15.0
31023,19:23:42.033643,389559,1783941818.347631,3573.5,0.0,112.5,3686.0,nan,nan,nan,nan,nan,nan,nan,12.5
31087,19:23:42.142330,389559,1783941818.447658,3586.1,0.0,108.5,3694.7,0.071041,3.60661,0.000256,0.4962,102.255,0.074721,1.80803,8.5
31156,19:23:42.252669,389559,1783941818.547952,3594.6,0.0,110.1,3704.7,nan,nan,nan,nan,nan,nan,nan,10.099999999999994
31223,19:23:42.365242,389559,1783941818.647611,3605.3,0.0,112.4,3717.6,0.08653,5.79394,0.000288,0.7603,103.654,0.074081,1.76406,12.400000000000006
31287,19:23:42.474655,389559,1783941818.74742,3618.0,0.0,109.3,3727.2,nan,nan,nan,nan,nan,nan,nan,9.299999999999997
31364,19:23:42.585263,389559,1783941818.847317,3627.7,0.0,110.3,3737.9,0.080769,4.97892,0.00032,0.723818,101.92,0.07581,2.27635,10.299999999999997
31433,19:23:42.694296,389559,1783941818.947148,3638.3,0.0,108.9,3747.1,0.080129,4.32736,0.00032,0.601129,101.614,0.088897,1.95091,8.900000000000006
31496,19:23:42.803179,389559,1783941819.047528,3647.0,0.0,108.7,3755.7,0.079265,4.57661,0.000448,0.654954,101.625,0.071041,1.45541,8.700000000000003
31568,19:23:42.917625,389559,1783941819.147036,3656.3,0.0,114.3,3770.6,nan,nan,nan,nan,nan,nan,nan,14.299999999999997
31635,19:23:43.034572,389559,1783941819.247177,3670.7,0.0,116.7,3787.4,nan,nan,nan,nan,nan,nan,nan,16.700000000000003
31712,19:23:43.144053,389559,1783941819.347721,3687.0,0.0,109.3,3796.3,nan,nan,nan,nan,nan,nan,nan,9.299999999999997
31774,19:23:43.253219,389559,1783941819.448027,3696.6,0.0,108.6,3805.2,0.071713,3.61612,0.000256,0.492584,102.01,0.074369,2.09635,8.599999999999994
31842,19:23:43.363296,389559,1783941819.547539,3705.8,0.0,109.9,3815.8,0.073633,4.13312,0.000512,0.575145,101.791,0.14237,2.86939,9.900000000000006
31921,19:23:43.476825,389559,1783941819.647742,3715.8,0.0,113.3,3829.1,0.093377,6.23798,0.000512,0.801868,102.976,0.092674,2.80846,13.299999999999997
31991,19:23:43.589151,389559,1783941819.747928,3729.1,0.0,112.1,3841.2,0.091106,5.80418,0.000128,0.734923,102.708,0.11853,2.32259,12.099999999999994
32063,19:23:43.701188,389559,1783941819.847237,3742.1,0.0,111.8,3854.0,nan,nan,nan,nan,nan,nan,nan,11.799999999999997
32141,19:23:43.814630,389559,1783941819.947517,3753.9,0.0,113.2,3867.1,nan,nan,nan,nan,nan,nan,nan,13.200000000000003
32223,19:23:43.929267,389559,1783941820.047623,3767.2,0.0,114.4,3881.6,0.087585,5.04032,0.000288,0.72321,106.504,0.065537,1.71855,14.400000000000006
32298,19:23:44.039342,389559,1783941820.147713,3781.7,0.0,109.9,3891.6,0.071809,3.58405,0.000256,0.491334,102.605,0.097954,2.7818,9.900000000000006
32375,19:23:44.151350,389559,1783941820.247746,3791.8,0.0,111.8,3903.6,0.080929,5.66104,0.000544,0.721546,103.279,0.095617,1.71919,11.799999999999997
32445,19:23:44.260528,389559,1783941820.347351,3804.2,0.0,109.0,3913.2,nan,nan,nan,nan,nan,nan,nan,9.0
32516,19:23:44.369722,389559,1783941820.447173,3813.5,0.0,109.0,3922.5,nan,nan,nan,nan,nan,nan,nan,9.0
32589,19:23:44.479092,389559,1783941820.547741,3822.1,0.0,109.2,3931.4,nan,nan,nan,nan,nan,nan,nan,9.200000000000003
32665,19:23:44.587679,389559,1783941820.647774,3831.5,0.0,108.4,3939.9,0.074881,3.86456,0.000352,0.531879,100.971,0.092257,2.59277,8.400000000000006
32735,19:23:44.699023,389559,1783941820.747728,3840.2,0.0,111.1,3951.3,nan,nan,nan,nan,nan,nan,nan,11.099999999999994
32810,19:23:44.812124,389559,1783941820.847243,3852.0,0.0,112.9,3964.9,nan,nan,nan,nan,nan,nan,nan,12.900000000000006
32880,19:23:44.920555,389559,1783941820.947899,3864.4,0.0,108.3,3972.7,0.082337,3.4851,0.000256,0.494055,102.208,0.066145,1.7133,8.299999999999997
32953,19:23:45.033691,389560,1783941821.047867,3872.8,0.0,113.0,3985.8,nan,nan,nan,nan,nan,nan,nan,13.0
33028,19:23:45.142266,389560,1783941821.14718,3886.8,0.0,108.3,3995.1,0.074593,3.43249,0.000288,0.494567,102.433,0.128802,1.53845,8.299999999999997
33096,19:23:45.251335,389560,1783941821.248343,3894.2,0.0,108.8,4003.0,nan,nan,nan,nan,nan,nan,nan,8.799999999999997
33167,19:23:45.357615,389560,1783941821.348431,3903.1,0.0,106.1,4009.2,0.084898,3.97097,0.00032,0.532903,99.0882,0.088993,2.12,6.099999999999994
33229,19:23:45.461549,389560,1783941821.44817,3909.6,0.0,103.7,4013.4,0.082657,4.77718,0.000288,0.656457,96.1624,0.075329,1.71369,3.700000000000003
33295,19:23:45.568233,389560,1783941821.548317,3913.4,0.0,106.5,4019.9,0.080449,4.55981,0.000288,0.692329,99.1313,0.083649,1.7558,6.5
33365,19:23:45.673101,389560,1783941821.648024,3920.5,0.0,104.6,4025.1,nan,nan,nan,nan,nan,nan,nan,4.599999999999994
33434,19:23:45.778854,389560,1783941821.747359,3925.9,0.0,105.6,4031.5,0.072353,3.6444,0.000256,0.492871,98.0329,0.158626,2.91537,5.599999999999994
33504,19:23:45.885490,389560,1783941821.847067,3932.0,0.0,106.4,4038.4,0.079489,4.34399,0.000288,0.624489,97.9119,0.153218,3.00238,6.400000000000006
33577,19:23:45.993383,389560,1783941821.947438,3938.3,0.0,107.6,4045.9,nan,nan,nan,nan,nan,nan,nan,7.599999999999994
33655,19:23:46.097553,389560,1783941822.047433,3946.1,0.0,104.0,4050.1,0.079649,4.60886,0.000288,0.608168,96.2393,0.067233,2.17356,4.0
33728,19:23:46.201112,389560,1783941822.147359,3950.4,0.0,103.4,4053.8,0.076257,4.37334,0.000256,0.674409,95.9,0.065729,1.85267,3.4000000000000057
