run_id,source_frame_index,sensor_time_unix_s,log_msg_time_unix_s,mapping_abs_residual_ms,log_source_line,points_before_fusing,downsample_ms,fuse_ms,shuffle_ms,cloud_to_array_ms,inference_ms,postprocess_ms,nms_ms,listed_stage_sum_ms,lidar_detection_execution_trace_ms,inference_share_of_trace_execution,data_status,missing_reason
202609031348,135,1788414540.8311803,1788414540.83118,0.0002384185791015625,6129.0,35087.0,8.00087,0.046529,0.000288,0.210467,75.0048,0.170434,0.112386,83.54577400000001,83.66848,0.8964522840620506,complete,
202609031348,136,1788414540.9312537,1788414540.931254,0.0002384185791015625,6174.0,35108.0,7.72887,0.05616,0.000256,0.210275,72.9155,0.186274,0.274819,81.372154,81.52864,0.894354425634967,complete,
202609031348,137,1788414541.031139,1788414541.031139,0.0,6221.0,35177.0,7.60963,0.052161,0.000288,0.211203,73.0943,0.169603,0.239907,81.377092,81.521664,0.8966242396622326,complete,
202609031348,138,1788414541.1317368,1788414541.131737,0.0002384185791015625,6268.0,35228.0,8.91458,0.047232,0.00032,0.301508,72.9715,0.168034,0.111106,82.51428000000001,82.646528,0.8829348523872654,complete,
202609031348,139,1788414541.2312186,1788414541.231219,0.000476837158203125,6321.0,35192.0,7.82243,0.062721,0.000288,0.241411,74.0282,0.162722,0.10733,82.425102,82.553024,0.8967351698709426,complete,
202609031348,140,1788414541.3334675,1788414541.333468,0.000476837158203125,6365.0,35107.0,7.7585,0.052416,0.000256,0.209251,82.1144,0.165282,0.10749,90.407595,90.512576,0.9072153686135285,complete,
202609031348,141,1788414541.4309945,1788414541.430995,0.000476837158203125,6412.0,35168.0,8.44097,0.062336,0.000288,0.261796,74.2387,0.251075,0.286404,83.541569,83.679936,0.8871744356974651,complete,
202609031348,142,1788414541.531722,1788414541.531722,0.0,6462.0,35066.0,13.6286,0.052577,0.000288,0.244227,74.0723,0.181475,0.114177,88.293644,88.429152,0.8376457121289594,complete,
202609031348,143,1788414541.6310902,1788414541.63109,0.0002384185791015625,6509.0,34973.0,9.43663,0.054465,0.000288,0.259107,73.8334,0.188834,0.107522,83.880246,84.095296,0.8779730081454258,complete,
202609031348,144,1788414541.7312462,1788414541.731246,0.0002384185791015625,6553.0,34819.0,9.23148,0.066657,0.000288,0.277156,72.5767,0.232963,0.257763,82.643007,82.783456,0.8767053648980299,complete,
202609031348,145,1788414541.831078,1788414541.831078,0.0,6607.0,34839.0,7.87357,0.074401,0.000256,0.217155,73.8456,0.167234,0.115106,82.293322,82.407328,0.8961047735948919,complete,
202609031348,146,1788414541.9316213,,,,,,,,,,,,,,,unavailable,no uniquely mapped CenterPoint breakdown in selected window
202609031348,147,1788414542.0321424,1788414542.032142,0.000476837158203125,6691.0,34561.0,7.8545,0.052737,0.000256,0.206466,74.2598,0.17213,0.112545,82.658434,82.78016,0.8970724386133103,complete,
202609031348,148,1788414542.1318488,1788414542.131849,0.0002384185791015625,6740.0,34570.0,8.84338,0.055264,0.000416,0.254563,73.3578,0.196034,0.266755,82.974212,83.13008,0.8824459208989092,complete,
202609031348,149,1788414542.231194,1788414542.231194,0.0,6785.0,34534.0,7.68925,0.043137,0.000288,0.209827,73.1804,0.18989,0.112929,81.42572100000001,81.56752,0.8971757385782969,complete,
202609031348,150,1788414542.3312256,1788414542.331226,0.000476837158203125,6836.0,34486.0,10.4125,0.060513,0.000288,0.28634,73.5382,0.215619,0.15069,84.66415,84.836128,0.8668264539371717,complete,
202609031348,151,1788414542.4312525,1788414542.431252,0.000476837158203125,6879.0,34562.0,7.71715,0.050784,0.000352,0.207491,74.9933,0.263619,0.17453,83.40722600000001,83.572896,0.8973399701261998,complete,
202609031348,152,1788414542.5316176,1788414542.531618,0.000476837158203125,6932.0,34624.0,7.52534,0.047265,0.000416,0.208259,75.016,0.167682,0.266019,83.230981,83.432352,0.8991236397123266,complete,
202609031348,153,1788414542.6310136,1788414542.631014,0.000476837158203125,6973.0,34640.0,7.62038,0.044385,0.000288,0.206435,72.2553,0.166882,0.15405,80.44772,80.56592,0.8968469546428565,complete,
202609031348,154,1788414542.7312331,1788414542.731233,0.0002384185791015625,7020.0,34728.0,7.71178,0.051137,0.000352,0.209635,73.5674,0.165922,0.263588,81.969814,82.097248,0.8961006829364123,complete,
202609031348,155,1788414542.8320234,1788414542.832023,0.000476837158203125,7073.0,34854.0,11.7983,0.059681,0.000256,0.207011,88.36,0.317124,0.111489,100.853861,101.005536,0.8748035355210628,complete,
202609031348,156,1788414542.9316506,1788414542.931651,0.000476837158203125,7114.0,34943.0,8.12081,0.055169,0.00032,0.207682,75.5866,0.173378,0.109249,84.253208,84.377536,0.8958142603263504,complete,
202609031348,157,1788414543.0318413,1788414543.031841,0.0002384185791015625,7167.0,35174.0,7.84291,0.053313,0.000256,0.209571,85.2121,0.180643,0.235843,93.73463600000001,93.877856,0.9076911598833277,complete,
202609031348,158,1788414543.1312406,1788414543.131241,0.000476837158203125,7206.0,35254.0,8.66113,0.063232,0.000256,0.592584,79.0631,0.17069,0.219587,88.77057900000001,88.901632,0.8893323803099588,complete,
202609031348,159,1788414543.2310526,1788414543.231053,0.000476837158203125,7253.0,35255.0,7.68384,0.050465,0.000256,0.208642,73.8156,0.167523,0.254819,82.181145,82.314592,0.8967498739470153,complete,
202609031348,160,1788414543.3310747,1788414543.331075,0.0002384185791015625,7298.0,35254.0,7.624,0.054753,0.000256,0.265155,74.0429,0.185282,0.518375,82.690721,82.833632,0.8938748454251048,complete,
202609031348,161,1788414543.4315546,1788414543.431555,0.000476837158203125,7348.0,35312.0,8.76837,0.057377,0.000256,0.399877,77.6849,0.166914,0.106945,87.184639,87.293152,0.8899312056001826,complete,
202609031348,162,1788414543.5310705,1788414543.53107,0.000476837158203125,7394.0,35266.0,11.5126,0.064417,0.000288,0.321956,77.307,0.192226,0.242403,89.64089,89.797792,0.8609009005477551,complete,
202609031348,163,1788414543.631145,1788414543.631145,0.0,7442.0,35310.0,7.91629,0.056928,0.000288,0.213379,76.1681,0.172515,0.236226,84.76372599999999,84.9072,0.8970746886012022,complete,
202609031348,164,1788414543.7319088,1788414543.731909,0.0002384185791015625,7493.0,35277.0,15.06,0.072257,0.000256,0.290788,75.4123,0.241635,0.361156,91.43839200000001,91.61024,0.8231863599527738,complete,
202609031348,165,1788414543.8312662,1788414543.831266,0.0002384185791015625,7536.0,35318.0,7.76944,0.050657,0.000416,0.208131,81.3852,0.264291,0.374565,90.0527,90.201952,0.9022554190401555,complete,
202609031348,166,1788414543.9320812,1788414543.932081,0.0002384185791015625,7586.0,35280.0,7.63907,0.063329,0.000256,0.230115,77.36,0.16269,0.159522,85.614982,85.90048,0.9005770398489042,complete,
202609031348,167,1788414544.031083,1788414544.031083,0.0,7627.0,35281.0,9.6039,0.057281,0.000288,0.285955,72.8402,0.176611,0.109537,83.07377199999999,83.193792,0.8755485024651839,complete,
202609031348,168,1788414544.1309657,1788414544.130966,0.0002384185791015625,7674.0,35211.0,7.70912,0.046881,0.000256,0.209858,73.11,0.17613,0.118626,81.370871,81.499776,0.8970576802566917,complete,
202609031348,169,1788414544.2312784,1788414544.231278,0.000476837158203125,7727.0,35167.0,7.56614,0.055361,0.00032,0.207298,73.8097,0.172739,0.106817,81.91837500000001,82.048864,0.8995822294383017,complete,
202609031348,170,1788414544.3322315,1788414544.332232,0.000476837158203125,7768.0,35050.0,7.55994,0.047169,0.000288,0.208226,76.2803,0.167138,0.113602,84.376663,84.504096,0.9026816877610286,complete,
202609031348,171,1788414544.431635,1788414544.431635,0.0,7817.0,34977.0,7.45296,0.054625,0.000256,0.208099,78.5924,1.44843,0.124449,87.881219,88.058368,0.8925034813272942,complete,
202609031348,172,1788414544.531292,1788414544.531292,0.0,7864.0,34954.0,7.9026,0.053857,0.000288,0.207554,71.7559,0.217443,0.143586,80.281228,80.42576,0.8922004591563698,complete,
202609031348,173,1788414544.6313665,1788414544.631366,0.000476837158203125,7911.0,34924.0,10.1919,0.063489,0.000288,0.273283,73.5223,0.204483,0.131553,84.387296,84.525568,0.8698231995317677,complete,
202609031348,174,1788414544.731995,1788414544.731995,0.0,7956.0,34870.0,9.9376,0.054272,0.000288,0.239875,73.8644,0.204194,0.134082,84.43471100000001,84.616448,0.8729319387171629,complete,
202609031348,175,1788414544.8311024,1788414544.831102,0.000476837158203125,8003.0,34919.0,8.10471,0.075201,0.000256,0.222211,72.2509,0.188162,0.12093,80.96237,81.08432,0.8910588385029312,complete,
202609031348,176,1788414544.931151,1788414544.931151,0.0,8050.0,34970.0,9.72361,0.063649,0.000384,0.213091,72.4631,0.180259,0.118337,82.76243,82.900256,0.8740998339015985,complete,
202609031348,177,1788414545.0317345,1788414545.031734,0.000476837158203125,8103.0,35017.0,8.03645,0.058944,0.000448,0.208771,72.3676,0.185859,0.118881,80.976953,81.095264,0.8923776362575254,complete,
202609031348,178,1788414545.1347804,1788414545.13478,0.000476837158203125,8144.0,35127.0,7.55002,0.050881,0.000288,0.20669,71.5105,0.187266,0.123714,79.629359,79.754848,0.8966288795384576,complete,
202609031348,179,1788414545.2313375,1788414545.231338,0.000476837158203125,8194.0,35239.0,8.89202,0.062593,0.000288,0.256131,73.4419,0.224835,0.141633,83.0194,83.153664,0.8832070226033576,complete,
202609031348,180,1788414545.3312652,1788414545.331265,0.0002384185791015625,8241.0,35372.0,8.21047,0.062785,0.000256,0.212579,72.47,0.247715,0.108386,81.312191,81.434848,0.8899138609554474,complete,
202609031348,181,1788414545.4317355,1788414545.431736,0.000476837158203125,8287.0,35440.0,9.1732,0.055392,0.000288,0.289988,77.3548,0.170306,0.11021,87.154184,87.28528,0.8862296139738567,complete,
202609031348,182,1788414545.5310018,1788414545.531002,0.0002384185791015625,8335.0,35570.0,11.2477,0.129377,0.000288,0.212579,72.3047,0.173378,0.106529,84.174551,84.297696,0.8577304414108778,complete,
202609031348,183,1788414545.6315548,1788414545.631555,0.0002384185791015625,8379.0,35684.0,9.0781,0.051776,0.000288,0.2689,72.7518,0.224835,0.116354,82.492053,82.637632,0.8803713058960838,complete,
202609031348,184,1788414545.7315588,1788414545.731559,0.0002384185791015625,8434.0,35798.0,7.40848,0.149602,0.00032,0.283876,73.6971,0.159554,0.244547,81.94347900000001,82.068064,0.8979997383635125,complete,
202609031348,185,1788414545.8367012,1788414545.836701,0.0002384185791015625,8476.0,35892.0,9.45513,0.052768,0.000256,0.227843,73.6022,0.164098,0.106818,83.609113,83.737056,0.8789680879155819,complete,
202609031348,186,1788414545.9321272,1788414545.932127,0.0002384185791015625,8526.0,35974.0,10.2505,0.059201,0.000288,0.282627,82.5356,0.162082,0.109089,93.399387,93.527968,0.8824697228533822,complete,
202609031348,187,1788414546.0314393,1788414546.031439,0.0002384185791015625,8565.0,35998.0,7.91364,0.052385,0.000288,0.213603,71.9278,0.208995,0.143425,80.460136,80.595328,0.8924561979572813,complete,
202609031348,188,1788414546.131518,1788414546.131518,0.0,8614.0,36066.0,8.8075,0.050112,0.000256,0.229379,73.3758,0.211811,0.165314,82.840172,83.014848,0.8838876630840786,complete,
202609031348,189,1788414546.2318952,1788414546.231895,0.0002384185791015625,8661.0,36117.0,8.11706,0.051488,0.000256,0.248228,84.6635,0.179266,0.106914,93.36671199999999,93.507904,0.9054154395333255,complete,
202609031348,190,1788414546.331252,1788414546.331252,0.0,8716.0,36184.0,11.8741,0.076641,0.000288,0.313252,79.5962,0.21389,0.106754,92.181125,92.311232,0.8622591019043055,complete,
202609031348,191,1788414546.4313068,1788414546.431307,0.0002384185791015625,8753.0,36174.0,7.99482,0.056513,0.000288,0.214562,72.9942,0.186499,0.112193,81.559075,81.659296,0.8938872066690363,complete,
202609031348,192,1788414546.531998,1788414546.531998,0.0,8800.0,36164.0,8.01357,0.05808,0.000256,0.214627,72.8646,0.195331,0.113345,81.45980899999999,81.577216,0.8931979242831722,complete,
202609031348,193,1788414546.6318345,1788414546.631834,0.000476837158203125,8849.0,36188.0,7.49827,0.049409,0.00032,0.216579,80.2791,0.18349,0.383429,88.610597,88.806752,0.9039751842292352,complete,
202609031348,194,1788414546.7314746,1788414546.731475,0.000476837158203125,8894.0,36233.0,10.5439,0.057761,0.000288,0.241795,73.0497,0.178723,0.112417,84.184584,84.307968,0.8664625863121265,complete,
202609031348,195,1788414546.8316772,1788414546.831677,0.0002384185791015625,8941.0,36146.0,7.85818,0.055713,0.000288,0.215715,71.8219,0.17821,0.121857,80.251863,80.370272,0.893637637558325,complete,
202609031348,196,1788414546.9318442,1788414546.931844,0.0002384185791015625,8994.0,36143.0,9.17023,0.063233,0.00032,0.281636,80.7124,0.164322,0.113313,90.505454,90.636672,0.8905048940896683,complete,
202609031348,197,1788414547.0323586,1788414547.032359,0.0002384185791015625,9035.0,36075.0,7.92122,0.055649,0.00032,0.212419,73.7412,0.16685,0.122689,82.220347,82.336928,0.895603003308552,complete,
202609031348,198,1788414547.131942,1788414547.131942,0.0,9082.0,36082.0,7.82227,0.050561,0.000256,0.215842,74.149,0.201379,0.127969,82.567277,82.700544,0.8965962787379005,complete,
202609031348,199,1788414547.231416,1788414547.231416,0.0,9129.0,36106.0,8.4186,0.065632,0.000288,0.367301,74.5604,0.219683,0.145986,83.77789,83.91808,0.8884902991107518,complete,
202609031348,200,1788414547.331152,1788414547.331152,0.0,9188.0,36208.0,10.8769,0.069089,0.000288,0.282276,74.1683,0.162242,0.105377,85.664472,85.795328,0.8644794737540954,complete,
202609031348,201,1788414547.431986,1788414547.431986,0.0,9226.0,36191.0,8.0954,0.042785,0.000288,0.214531,73.9021,0.180162,0.122849,82.558115,82.669248,0.8939491018474005,complete,
202609031348,202,1788414547.5312135,1788414547.531214,0.000476837158203125,9270.0,36347.0,9.70355,0.071328,0.000288,0.272196,73.4661,0.240931,0.229699,83.984092,84.147104,0.8730674795415418,complete,
202609031348,203,1788414547.6318724,1788414547.631872,0.000476837158203125,9322.0,36404.0,9.92752,0.057472,0.000256,0.273508,75.3831,0.179714,0.114722,85.936292,86.092608,0.8756047905994438,complete,
202609031348,204,1788414547.7316396,1788414547.73164,0.000476837158203125,9364.0,36452.0,9.00258,0.065888,0.000256,0.240611,73.8461,0.218658,0.147426,83.52151900000001,83.656096,0.8827342361278729,complete,
202609031348,205,1788414547.8309174,1788414547.830917,0.000476837158203125,9414.0,36545.0,9.93059,0.111938,0.000256,0.273795,74.7012,0.159618,0.112386,85.289783,85.44944,0.8742152084320273,complete,
202609031348,206,1788414547.9315882,1788414547.931588,0.0002384185791015625,9458.0,36543.0,8.17924,0.047265,0.000256,0.224482,74.6012,0.511431,0.548167,84.112041,84.296032,0.8849906481956352,complete,
202609031348,207,1788414548.031922,1788414548.031922,0.0,9511.0,36550.0,8.37675,0.053184,0.000256,0.217827,80.2504,0.151522,0.226307,89.276246,89.421632,0.8974383290164062,complete,
202609031348,208,1788414548.1314034,1788414548.131403,0.000476837158203125,9552.0,36639.0,7.82359,0.056513,0.000384,0.215619,75.7124,0.279587,0.396517,84.48461,84.655936,0.894354295486143,complete,
202609031348,209,1788414548.231073,1788414548.231073,0.0,9599.0,36753.0,7.48736,0.048801,0.000256,0.219235,74.308,0.193474,0.154658,82.41178400000001,82.551936,0.9001363699089989,complete,
202609031348,210,1788414548.33178,1788414548.33178,0.0,9649.0,36786.0,7.77824,0.051041,0.00048,0.234595,80.1579,0.171107,0.381732,88.775095,88.914912,0.9015124482156603,complete,
202609031348,211,1788414548.4316754,1788414548.431675,0.000476837158203125,9697.0,36713.0,10.8625,0.065825,0.000288,0.275907,76.1653,0.185571,0.137921,87.693312,87.821632,0.8672726555571184,complete,
202609031348,212,1788414548.5313344,1788414548.531334,0.000476837158203125,9747.0,36754.0,8.07575,0.052416,0.000288,0.233379,77.3322,0.15933,0.222307,86.07567,86.18768,0.8972535285785626,complete,
202609031348,213,1788414548.631677,1788414548.631677,0.0,9788.0,36706.0,8.10778,0.048449,0.000256,0.217826,78.5806,0.239203,0.449702,87.643816,87.807296,0.8949210780844454,complete,
202609031348,214,1788414548.731024,1788414548.731024,0.0,9837.0,36640.0,7.86707,0.045057,0.000256,0.21789,74.2966,0.176579,0.638664,83.242116,83.37408,0.8911234762650454,complete,
202609031348,215,1788414548.8318932,1788414548.831893,0.0002384185791015625,9885.0,36635.0,9.93097,0.068321,0.000352,0.263363,75.4221,0.240995,0.253539,86.17964,86.339264,0.8735550490678262,complete,
202609031348,216,1788414548.9315317,1788414548.931532,0.0002384185791015625,9934.0,36580.0,12.5803,0.062752,0.000288,0.512391,76.2213,0.203683,0.31754,89.898254,90.059008,0.8463484296873445,complete,
202609031348,217,1788414549.0315342,1788414549.031534,0.0002384185791015625,9986.0,36519.0,10.2316,0.068417,0.00032,0.366245,77.409,0.154594,0.231427,88.46160300000001,88.596768,0.8737226170598007,complete,
202609031348,218,1788414549.1311796,1788414549.13118,0.000476837158203125,10028.0,36485.0,7.61184,0.038048,0.000288,0.214947,85.1379,0.154594,0.396709,93.554326,93.683328,0.9087838980271922,complete,
202609031348,219,1788414549.23132,1788414549.23132,0.0,10073.0,36410.0,8.61582,0.057377,0.00032,0.260387,78.5243,0.168258,1.01045,88.636912,88.793184,0.8843505375367551,complete,
202609031348,220,1788414549.3318152,1788414549.331815,0.0002384185791015625,10119.0,36320.0,9.38601,0.054944,0.000256,0.28874,75.8786,0.225699,0.491078,86.325327,86.489248,0.8773182997266897,complete,
202609031348,221,1788414549.43134,1788414549.43134,0.0,10167.0,36373.0,8.25335,0.063489,0.000288,0.220195,82.3519,0.164514,0.308292,91.362028,91.500512,0.9000157288737357,complete,
202609031348,222,1788414549.5317938,1788414549.531794,0.0002384185791015625,10217.0,36329.0,9.48962,0.082305,0.000288,0.283716,76.7731,0.215747,0.109889,86.954665,87.09232,0.8815140072052278,complete,
202609031348,223,1788414549.6318254,1788414549.631825,0.000476837158203125,10264.0,36314.0,8.35799,0.081249,0.000256,0.216707,78.1262,0.2833,0.825034,87.89073599999999,88.067072,0.8871215793344418,complete,
202609031348,224,1788414549.7315805,1788414549.73158,0.000476837158203125,10305.0,36308.0,7.7769,0.060449,0.000256,0.215107,75.8304,0.16909,0.262435,84.314637,84.449376,0.8979391393016332,complete,
202609031348,225,1788414549.8321197,1788414549.83212,0.0002384185791015625,10364.0,36327.0,8.97176,0.056704,0.000288,0.250403,74.6377,0.165826,0.104065,84.186746,84.31616,0.885212277219456,complete,
202609031348,226,1788414549.9334073,1788414549.933407,0.0002384185791015625,10405.0,36344.0,16.2416,0.091106,0.00032,0.371428,77.1124,0.31914,0.593671,94.729665,94.955584,0.8120891552833795,complete,
202609031348,227,1788414550.0311198,1788414550.03112,0.0002384185791015625,10451.0,36428.0,7.82842,0.056673,0.000288,0.215842,76.7958,0.291172,0.606151,85.794346,85.946112,0.893534311360123,complete,
202609031348,228,1788414550.131828,1788414550.131828,0.0,10498.0,36374.0,7.65782,0.058529,0.000256,0.214595,79.6659,0.16365,0.413286,88.17403599999999,88.333472,0.9018766974312975,complete,
202609031348,229,1788414550.2316866,1788414550.231687,0.000476837158203125,10544.0,36417.0,7.83092,0.052064,0.000288,0.215907,77.8979,0.227938,0.645993,86.87101000000001,87.081856,0.8945365151610917,complete,
202609031348,230,1788414550.3309836,1788414550.330984,0.000476837158203125,10592.0,36425.0,9.13183,0.065761,0.000256,0.222851,78.2677,0.160674,0.418981,88.26805300000001,88.40304,0.8853507752674569,complete,
202609031348,231,1788414550.432104,1788414550.432104,0.0,10637.0,36379.0,7.66707,0.060384,0.000256,0.217667,75.407,0.198019,0.737385,84.287781,84.463648,0.8927746052360892,complete,
202609031348,232,1788414550.5312436,1788414550.531244,0.000476837158203125,10688.0,36412.0,10.1265,0.061217,0.00032,0.250851,77.6181,0.220547,0.405893,88.68342799999999,88.91456,0.8729515166020054,complete,
202609031348,233,1788414550.631836,1788414550.631836,0.0,10735.0,36419.0,7.78272,0.053249,0.000256,0.216514,75.1408,0.271971,0.48391,83.94942,84.18096,0.8926103955098635,complete,
202609031348,234,1788414550.7314923,,,,,,,,,,,,,,,unavailable,no uniquely mapped CenterPoint breakdown in selected window
202609031348,235,1788414550.8317833,1788414550.831783,0.0002384185791015625,10834.0,36393.0,8.31294,0.064385,0.000288,0.235587,74.3596,0.164226,0.371012,83.508038,83.647808,0.8889605331917365,complete,
202609031348,236,1788414550.9311495,1788414550.93115,0.000476837158203125,10883.0,36371.0,14.2052,0.062113,0.000288,0.325604,77.1422,0.287076,0.269763,92.292244,92.477248,0.8341749097031953,complete,
202609031348,237,1788414551.0312116,1788414551.031212,0.000476837158203125,10924.0,36408.0,10.4371,0.06144,0.000288,0.216963,75.4151,0.22205,0.262692,86.61563299999999,86.776032,0.8690775351424227,complete,
202609031348,238,1788414551.131709,1788414551.131709,0.0,10977.0,36374.0,7.80826,0.053729,0.000256,0.216226,75.1178,0.207554,0.807306,84.21113100000001,84.360992,0.8904328673612564,complete,
202609031348,239,1788414551.231456,1788414551.231456,0.0,11021.0,36425.0,7.87341,0.060449,0.000256,0.217507,75.3947,0.198338,0.722858,84.467518,84.630528,0.8908688363612715,complete,
202609031348,240,1788414551.332336,1788414551.332336,0.0,11069.0,36567.0,7.83258,0.065793,0.00032,0.216099,75.4516,0.262499,0.453894,84.282785,84.46592,0.8932786146175878,complete,
202609031348,241,1788414551.4318566,1788414551.431857,0.000476837158203125,11120.0,36453.0,10.3957,0.066433,0.000256,0.251203,77.9802,0.19517,0.234659,89.123621,89.274144,0.8734914333090664,complete,
202609031348,242,1788414551.531816,1788414551.531816,0.0,11159.0,36453.0,14.3887,0.082337,0.000288,0.346052,76.1606,0.28202,0.285859,91.545856,91.716224,0.8303939769696581,complete,
202609031348,243,1788414551.631385,1788414551.631385,0.0,11212.0,36482.0,10.2252,0.072769,0.000288,0.314244,74.9894,0.212419,0.226594,86.040914,86.179008,0.8701585425536577,complete,
202609031348,244,1788414551.740552,1788414551.740552,0.0,11259.0,36441.0,7.6175,0.048033,0.000288,0.225699,76.0615,0.164514,0.398469,84.516003,84.664096,0.8983914503734853,complete,
202609031348,245,1788414551.8317611,1788414551.831761,0.0002384185791015625,11304.0,36323.0,7.76707,0.045664,0.000256,0.217955,76.4161,0.163011,0.361796,84.971852,85.114208,0.8978066270674808,complete,
202609031348,246,1788414551.9317708,1788414551.931771,0.0002384185791015625,11352.0,36307.0,7.62646,0.050721,0.000256,0.215746,76.0302,0.176706,0.119202,84.219291,84.341088,0.9014609818644975,complete,
202609031348,247,1788414552.031795,1788414552.031795,0.0,11396.0,36278.0,8.02314,0.051233,0.000288,0.243395,74.0237,0.190563,0.567527,83.099846,83.271168,0.8889475406421584,complete,
202609031348,248,1788414552.1319427,1788414552.131943,0.0002384185791015625,11449.0,36216.0,7.74125,0.057601,0.000256,0.216291,74.8663,0.164514,0.116513,83.162725,83.285792,0.8989084236600643,complete,
202609031348,249,1788414552.2312171,1788414552.231217,0.0002384185791015625,11490.0,36162.0,7.83715,0.052929,0.000288,0.222275,74.5526,0.28618,0.163394,83.114816,83.252896,0.8954955753130797,complete,
202609031348,250,1788414552.3319497,1788414552.331949,0.0007152557373046875,11537.0,36110.0,8.56347,0.070593,0.000288,0.26602,75.9987,0.290723,0.437702,85.627496,85.775616,0.8860175367321175,complete,
202609031348,251,1788414552.431141,1788414552.431141,0.0,11590.0,36126.0,9.04322,0.065729,0.000352,0.31226,74.7892,0.159362,0.119617,84.48974,84.639104,0.8836246659699988,complete,
202609031348,252,1788414552.5313227,1788414552.531323,0.0002384185791015625,11634.0,36043.0,10.1492,0.055937,0.000288,0.258787,75.3861,0.202211,0.170786,86.223309,86.370016,0.8728272089239858,complete,
202609031348,253,1788414552.6311326,1788414552.631133,0.000476837158203125,11678.0,35987.0,7.76071,0.052577,0.000256,0.213186,72.8846,0.176642,0.124098,81.212069,81.388864,0.8955107175350182,complete,
202609031348,254,1788414552.731128,1788414552.731128,0.0,11731.0,35886.0,7.90986,0.067841,0.000288,0.214531,74.2454,0.173859,0.109505,82.721284,82.848896,0.8961543675850552,complete,
202609031348,255,1788414552.832624,1788414552.832624,0.0,11772.0,35727.0,9.81337,0.04704,0.000288,0.256452,74.4752,0.16173,0.112865,84.866945,84.987328,0.8763094658064787,complete,
202609031348,256,1788414552.9321363,1788414552.932137,0.0007152557373046875,11825.0,35775.0,7.82096,0.053504,0.000224,0.212611,80.1478,0.174498,0.123745,88.533342,88.649248,0.904100167888621,complete,
202609031348,257,1788414553.0327673,1788414553.032767,0.0002384185791015625,11866.0,35669.0,8.14189,0.056129,0.000256,0.217154,75.2033,0.194115,0.131393,83.944237,84.088192,0.8943384107961316,complete,
202609031348,258,1788414553.1316664,1788414553.131666,0.000476837158203125,11913.0,35703.0,8.19876,0.05392,0.000288,0.227139,73.3638,0.16173,0.10989,82.115527,82.243744,0.8920289426512489,complete,
202609031348,259,1788414553.2313688,1788414553.231369,0.0002384185791015625,11960.0,35711.0,8.27166,0.047872,0.000224,0.210883,72.9876,0.164034,0.115105,81.797378,81.91968,0.8909653943960719,complete,
202609031348,260,1788414553.332198,1788414553.332198,0.0,12007.0,35803.0,7.87207,0.045217,0.000256,0.211043,74.2463,0.166562,0.124194,82.665642,82.788768,0.8968160994979416,complete,
202609031348,261,1788414553.4317734,1788414553.431773,0.000476837158203125,12056.0,35894.0,8.75166,0.067457,0.000288,0.247459,73.1998,0.189314,0.104961,82.56093899999999,82.678592,0.8853537321970844,complete,
202609031348,262,1788414553.531113,1788414553.531113,0.0,12107.0,36002.0,8.46152,0.049088,0.000256,0.214691,80.2762,0.178402,0.113986,89.294143,89.422016,0.8977229947488548,complete,
202609031348,263,1788414553.6312332,1788414553.631233,0.0002384185791015625,12154.0,36024.0,12.4638,0.064801,0.000288,0.326916,74.7605,0.216643,0.135426,87.968374,88.122496,0.8483702050382231,complete,
202609031348,264,1788414553.7317104,1788414553.73171,0.000476837158203125,12198.0,36094.0,10.7553,0.063105,0.000352,0.327812,76.2672,0.159746,0.107906,87.681421,87.80176,0.8686295126658053,complete,
202609031348,265,1788414553.831472,1788414553.831472,0.0,12246.0,36172.0,13.3096,0.079201,0.000384,0.368773,75.4788,0.357925,0.253091,89.847774,90.004544,0.8386109927960972,complete,
202609031348,266,1788414553.9317129,1788414553.931713,0.0002384185791015625,12295.0,36217.0,10.1559,0.081729,0.000288,0.29866,75.9826,0.230147,0.171074,86.920398,87.056288,0.8727985277755009,complete,
202609031348,267,1788414554.0312667,1788414554.031267,0.0002384185791015625,12339.0,36325.0,11.4785,0.061025,0.000288,0.296036,75.1971,0.161826,0.116577,87.311352,87.445696,0.8599291153220395,complete,
202609031348,268,1788414554.1312215,1788414554.131222,0.000476837158203125,12393.0,36448.0,13.8335,0.069761,0.000352,0.3513,75.1733,0.156322,0.103297,89.687832,89.822976,0.8369050252799461,complete,
202609031348,269,1788414554.2320986,1788414554.232099,0.000476837158203125,12430.0,36491.0,8.17265,0.046816,0.00032,0.215779,80.1859,0.162242,0.123042,88.906749,89.036224,0.9005986147840231,complete,
202609031348,270,1788414554.331187,1788414554.331187,0.0,12479.0,36581.0,7.94954,0.047521,0.000416,0.220675,74.9919,0.157602,0.109665,83.477319,83.589248,0.8971476810031837,complete,
202609031348,271,1788414554.4310255,1788414554.431026,0.000476837158203125,12526.0,36679.0,10.6212,0.053728,0.000416,0.306596,76.7142,0.168866,0.110817,87.975823,88.114112,0.8706233117346742,complete,
202609031348,272,1788414554.5323143,1788414554.532314,0.0002384185791015625,12577.0,36683.0,11.3179,0.066945,0.00032,0.301923,76.9989,0.229571,0.110594,89.02615300000001,89.255648,0.862678180320869,complete,
202609031348,273,1788414554.631601,1788414554.631601,0.0,12620.0,36799.0,8.05527,0.061185,0.000288,0.218723,74.5989,0.175523,0.123201,83.23309,83.349504,0.8950131244932183,complete,
