timestamp,cpu,event,prev_tid,prev_comm,prev_state,next_tid,next_comm,target_tid,waker_tid,orig_cpu,dest_cpu,selection_reason,raw_event
518002.791162,8,sched_switch,29037,mainboard,R,27966,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [008] 518002.791162:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=27966 next_prio=120
518002.791187,8,sched_switch,27966,mainboard,S,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 27966 [008] 518002.791187:       sched:sched_switch: prev_comm=mainboard prev_pid=27966 prev_prio=120 prev_state=S ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.793136,1,sched_waking,,,,32885,cyber_recorder,29037,32945,,,wake_adjacent_to_direct_competitor_run_window,  cyber_recorder 32945 [001] 518002.793136:       sched:sched_waking: comm=cyber_recorder pid=32885 prio=120 target_cpu=008
518002.79315,8,sched_switch,29037,mainboard,R,32885,cyber_recorder,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [008] 518002.793150:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R ==> next_comm=cyber_recorder next_pid=32885 next_prio=120
518002.793214,8,sched_switch,32885,cyber_recorder,S,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0,  cyber_recorder 32885 [008] 518002.793214:       sched:sched_switch: prev_comm=cyber_recorder prev_pid=32885 prev_prio=120 prev_state=S ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.793448,8,sched_switch,29037,mainboard,S,0,swapper/8,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [008] 518002.793448:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=S ==> next_comm=swapper/8 next_pid=0 next_prio=120
518002.793748,0,sched_waking,,,,29037,mainboard,29037,174,,,wake_of_anomaly_target_or_kswapd0, irq/134-host_sy   174 [000] 518002.793748:       sched:sched_waking: comm=mainboard pid=29037 prio=120 target_cpu=008
518002.79376,8,sched_switch,0,swapper/8,R,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0,         swapper     0 [008] 518002.793760:       sched:sched_switch: prev_comm=swapper/8 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.794115,8,sched_switch,29037,mainboard,S,0,swapper/8,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [008] 518002.794115:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=S ==> next_comm=swapper/8 next_pid=0 next_prio=120
518002.79445,0,sched_waking,,,,29037,mainboard,29037,174,,,wake_of_anomaly_target_or_kswapd0, irq/134-host_sy   174 [000] 518002.794450:       sched:sched_waking: comm=mainboard pid=29037 prio=120 target_cpu=008
518002.794458,8,sched_switch,0,swapper/8,R,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0,         swapper     0 [008] 518002.794458:       sched:sched_switch: prev_comm=swapper/8 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.795769,8,sched_switch,29037,mainboard,S,0,swapper/8,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [008] 518002.795769:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=S ==> next_comm=swapper/8 next_pid=0 next_prio=120
518002.795911,0,sched_waking,,,,29037,mainboard,29037,174,,,wake_of_anomaly_target_or_kswapd0, irq/134-host_sy   174 [000] 518002.795911:       sched:sched_waking: comm=mainboard pid=29037 prio=120 target_cpu=008
518002.79592,8,sched_switch,0,swapper/8,R,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0,         swapper     0 [008] 518002.795920:       sched:sched_switch: prev_comm=swapper/8 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.796066,8,sched_switch,29037,mainboard,S,0,swapper/8,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [008] 518002.796066:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=S ==> next_comm=swapper/8 next_pid=0 next_prio=120
518002.796135,0,sched_waking,,,,29037,mainboard,29037,174,,,wake_of_anomaly_target_or_kswapd0, irq/134-host_sy   174 [000] 518002.796135:       sched:sched_waking: comm=mainboard pid=29037 prio=120 target_cpu=008
518002.796142,8,sched_switch,0,swapper/8,R,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0,         swapper     0 [008] 518002.796142:       sched:sched_switch: prev_comm=swapper/8 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.797478,11,sched_waking,,,,28947,mainboard,29037,29089,,,wake_adjacent_to_direct_competitor_run_window,       mainboard 29089 [011] 518002.797478:       sched:sched_waking: comm=mainboard pid=28947 prio=120 target_cpu=008
518002.797489,8,sched_switch,29037,mainboard,R,28947,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [008] 518002.797489:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=28947 next_prio=120
518002.797506,1,sched_waking,,,,28947,mainboard,29037,28959,,,wake_adjacent_to_direct_competitor_run_window,       mainboard 28959 [001] 518002.797506:       sched:sched_waking: comm=mainboard pid=28947 prio=120 target_cpu=008
518002.797507,8,sched_switch,28947,mainboard,R,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 28947 [008] 518002.797507:       sched:sched_switch: prev_comm=mainboard prev_pid=28947 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.797516,8,sched_switch,29037,mainboard,R,28947,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [008] 518002.797516:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=28947 next_prio=120
518002.797527,8,sched_switch,28947,mainboard,S,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 28947 [008] 518002.797527:       sched:sched_switch: prev_comm=mainboard prev_pid=28947 prev_prio=120 prev_state=S ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.807513,11,sched_waking,,,,28947,mainboard,29037,29089,,,wake_adjacent_to_direct_competitor_run_window,       mainboard 29089 [011] 518002.807513:       sched:sched_waking: comm=mainboard pid=28947 prio=120 target_cpu=008
518002.807525,8,sched_switch,29037,mainboard,R+,28947,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [008] 518002.807525:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R+ ==> next_comm=mainboard next_pid=28947 next_prio=120
518002.807554,0,sched_waking,,,,28947,mainboard,29037,28951,,,wake_adjacent_to_direct_competitor_run_window,       mainboard 28951 [000] 518002.807554:       sched:sched_waking: comm=mainboard pid=28947 prio=120 target_cpu=008
518002.807557,8,sched_switch,28947,mainboard,R,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 28947 [008] 518002.807557:       sched:sched_switch: prev_comm=mainboard prev_pid=28947 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.807571,8,sched_switch,29037,mainboard,R+,28947,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [008] 518002.807571:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R+ ==> next_comm=mainboard next_pid=28947 next_prio=120
518002.807581,8,sched_switch,28947,mainboard,S,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 28947 [008] 518002.807581:       sched:sched_switch: prev_comm=mainboard prev_pid=28947 prev_prio=120 prev_state=S ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.812959,8,sched_waking,,,,2339741,kworker/8:2,29037,29037,,,wake_adjacent_to_direct_competitor_run_window,       mainboard 29037 [008] 518002.812959:       sched:sched_waking: comm=kworker/8:2 pid=2339741 prio=120 target_cpu=008
518002.812963,8,sched_switch,29037,mainboard,R+,2339741,kworker/8:2,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [008] 518002.812963:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R+ ==> next_comm=kworker/8:2 next_pid=2339741 next_prio=120
518002.812975,8,sched_switch,2339741,kworker/8:2,I,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0, kworker/8:2-mm_ 2339741 [008] 518002.812975:       sched:sched_switch: prev_comm=kworker/8:2 prev_pid=2339741 prev_prio=120 prev_state=I ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.816005,5,sched_waking,,,,28241,dds.udp.27414,29037,29768,,,wake_adjacent_to_direct_competitor_run_window,        dds.ev.1 29768 [005] 518002.816005:       sched:sched_waking: comm=dds.udp.27414 pid=28241 prio=120 target_cpu=008
518002.816016,8,sched_switch,29037,mainboard,R+,28241,dds.udp.27414,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [008] 518002.816016:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R+ ==> next_comm=dds.udp.27414 next_pid=28241 next_prio=120
518002.816059,8,sched_switch,28241,dds.udp.27414,S,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0,   dds.udp.27414 28241 [008] 518002.816059:       sched:sched_switch: prev_comm=dds.udp.27414 prev_pid=28241 prev_prio=120 prev_state=S ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.816255,5,sched_waking,,,,29068,dds.udp.27400,29037,29768,,,wake_adjacent_to_direct_competitor_run_window,        dds.ev.1 29768 [005] 518002.816255:       sched:sched_waking: comm=dds.udp.27400 pid=29068 prio=120 target_cpu=008
518002.816263,8,sched_switch,29037,mainboard,R+,29068,dds.udp.27400,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [008] 518002.816263:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R+ ==> next_comm=dds.udp.27400 next_pid=29068 next_prio=120
518002.816291,8,sched_switch,29068,dds.udp.27400,S,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0,   dds.udp.27400 29068 [008] 518002.816291:       sched:sched_switch: prev_comm=dds.udp.27400 prev_pid=29068 prev_prio=120 prev_state=S ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.837454,1,sched_waking,,,,29068,dds.udp.27400,29037,29447,,,wake_adjacent_to_direct_competitor_run_window,        dds.ev.0 29447 [001] 518002.837454:       sched:sched_waking: comm=dds.udp.27400 pid=29068 prio=120 target_cpu=008
518002.837463,8,sched_switch,29037,mainboard,R+,29068,dds.udp.27400,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [008] 518002.837463:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R+ ==> next_comm=dds.udp.27400 next_pid=29068 next_prio=120
518002.837503,8,sched_switch,29068,dds.udp.27400,S,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0,   dds.udp.27400 29068 [008] 518002.837503:       sched:sched_switch: prev_comm=dds.udp.27400 prev_pid=29068 prev_prio=120 prev_state=S ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.840322,3,sched_waking,,,,29448,dds.udp.27444,29037,29098,,,wake_adjacent_to_direct_competitor_run_window,        dds.ev.0 29098 [003] 518002.840322:       sched:sched_waking: comm=dds.udp.27444 pid=29448 prio=120 target_cpu=008
518002.840342,8,sched_switch,29037,mainboard,R,29448,dds.udp.27444,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [008] 518002.840342:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R ==> next_comm=dds.udp.27444 next_pid=29448 next_prio=120
518002.840376,8,sched_switch,29448,dds.udp.27444,S,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0,   dds.udp.27444 29448 [008] 518002.840376:       sched:sched_switch: prev_comm=dds.udp.27444 prev_pid=29448 prev_prio=120 prev_state=S ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.854049,0,sched_waking,,,,135,kswapd0,29037,32087,,,wake_of_anomaly_target_or_kswapd0,            perf 32087 [000] 518002.854049:       sched:sched_waking: comm=kswapd0 pid=135 prio=120 target_cpu=003
518002.854053,3,sched_switch,0,swapper/3,R,135,kswapd0,29037,,,,switch_involving_anomaly_target_or_kswapd0,         swapper     0 [003] 518002.854053:       sched:sched_switch: prev_comm=swapper/3 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=kswapd0 next_pid=135 next_prio=120
518002.864976,3,sched_switch,135,kswapd0,R+,2522817,kworker/3:0,29037,,,,switch_involving_anomaly_target_or_kswapd0,         kswapd0   135 [003] 518002.864976:       sched:sched_switch: prev_comm=kswapd0 prev_pid=135 prev_prio=120 prev_state=R+ ==> next_comm=kworker/3:0 next_pid=2522817 next_prio=120
518002.864984,3,sched_switch,2522817,kworker/3:0,I,135,kswapd0,29037,,,,switch_involving_anomaly_target_or_kswapd0, kworker/3:0-eve 2522817 [003] 518002.864984:       sched:sched_switch: prev_comm=kworker/3:0 prev_pid=2522817 prev_prio=120 prev_state=I ==> next_comm=kswapd0 next_pid=135 next_prio=120
518002.867612,9,sched_waking,,,,29040,mainboard,29037,29772,,,wake_adjacent_to_direct_competitor_run_window,   dds.udp.27447 29772 [009] 518002.867612:       sched:sched_waking: comm=mainboard pid=29040 prio=120 target_cpu=008
518002.867639,8,sched_switch,29037,mainboard,R,29040,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [008] 518002.867639:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=29040 next_prio=120
518002.867708,8,sched_switch,29040,mainboard,S,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29040 [008] 518002.867708:       sched:sched_switch: prev_comm=mainboard prev_pid=29040 prev_prio=120 prev_state=S ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.868969,8,sched_waking,,,,2339741,kworker/8:2,29037,29037,,,wake_adjacent_to_direct_competitor_run_window,       mainboard 29037 [008] 518002.868969:       sched:sched_waking: comm=kworker/8:2 pid=2339741 prio=120 target_cpu=008
518002.868976,8,sched_switch,29037,mainboard,R,2339741,kworker/8:2,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [008] 518002.868976:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R ==> next_comm=kworker/8:2 next_pid=2339741 next_prio=120
518002.868993,8,sched_switch,2339741,kworker/8:2,I,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0, kworker/8:2-mm_ 2339741 [008] 518002.868993:       sched:sched_switch: prev_comm=kworker/8:2 prev_pid=2339741 prev_prio=120 prev_state=I ==> next_comm=mainboard next_pid=29037 next_prio=120
518002.86904,3,sched_switch,135,kswapd0,R+,2522817,kworker/3:0,29037,,,,switch_involving_anomaly_target_or_kswapd0,         kswapd0   135 [003] 518002.869040:       sched:sched_switch: prev_comm=kswapd0 prev_pid=135 prev_prio=120 prev_state=R+ ==> next_comm=kworker/3:0 next_pid=2522817 next_prio=120
518002.869071,3,sched_switch,32921,cyber_recorder,S,135,kswapd0,29037,,,,switch_involving_anomaly_target_or_kswapd0,  cyber_recorder 32921 [003] 518002.869071:       sched:sched_switch: prev_comm=cyber_recorder prev_pid=32921 prev_prio=120 prev_state=S ==> next_comm=kswapd0 next_pid=135 next_prio=120
518002.87155,8,sched_switch,29037,mainboard,S,0,swapper/8,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [008] 518002.871550:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=S ==> next_comm=swapper/8 next_pid=0 next_prio=120
518002.878043,3,sched_switch,135,kswapd0,R+,2522817,kworker/3:0,29037,,,,switch_involving_anomaly_target_or_kswapd0,         kswapd0   135 [003] 518002.878043:       sched:sched_switch: prev_comm=kswapd0 prev_pid=135 prev_prio=120 prev_state=R+ ==> next_comm=kworker/3:0 next_pid=2522817 next_prio=120
518002.878242,3,sched_switch,27983,dds.udp.27400,S,135,kswapd0,29037,,,,switch_involving_anomaly_target_or_kswapd0,   dds.udp.27400 27983 [003] 518002.878242:       sched:sched_switch: prev_comm=dds.udp.27400 prev_pid=27983 prev_prio=120 prev_state=S ==> next_comm=kswapd0 next_pid=135 next_prio=120
518002.884174,3,sched_switch,135,kswapd0,R+,2522817,kworker/3:0,29037,,,,switch_involving_anomaly_target_or_kswapd0,         kswapd0   135 [003] 518002.884174:       sched:sched_switch: prev_comm=kswapd0 prev_pid=135 prev_prio=120 prev_state=R+ ==> next_comm=kworker/3:0 next_pid=2522817 next_prio=120
518002.884182,3,sched_switch,2522817,kworker/3:0,I,135,kswapd0,29037,,,,switch_involving_anomaly_target_or_kswapd0, kworker/3:0-eve 2522817 [003] 518002.884182:       sched:sched_switch: prev_comm=kworker/3:0 prev_pid=2522817 prev_prio=120 prev_state=I ==> next_comm=kswapd0 next_pid=135 next_prio=120
518002.890421,3,sched_switch,135,kswapd0,R+,2522817,kworker/3:0,29037,,,,switch_involving_anomaly_target_or_kswapd0,         kswapd0   135 [003] 518002.890421:       sched:sched_switch: prev_comm=kswapd0 prev_pid=135 prev_prio=120 prev_state=R+ ==> next_comm=kworker/3:0 next_pid=2522817 next_prio=120
518002.890426,3,sched_switch,2522817,kworker/3:0,I,135,kswapd0,29037,,,,switch_involving_anomaly_target_or_kswapd0, kworker/3:0-eve 2522817 [003] 518002.890426:       sched:sched_switch: prev_comm=kworker/3:0 prev_pid=2522817 prev_prio=120 prev_state=I ==> next_comm=kswapd0 next_pid=135 next_prio=120
518002.891358,0,sched_waking,,,,29037,mainboard,29037,174,,,wake_of_anomaly_target_or_kswapd0, irq/134-host_sy   174 [000] 518002.891358:       sched:sched_waking: comm=mainboard pid=29037 prio=120 target_cpu=008
518002.891369,8,sched_switch,0,swapper/8,R,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0,         swapper     0 [008] 518002.891369:       sched:sched_switch: prev_comm=swapper/8 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=29037 next_prio=120
